time,A_1,course,lat,lot,speed,imuAx,imuAy,imuAz,imuCx,imuCy,imuCz,imuGx,imuGy,imuGz,T_1,P,A_2,Time_Data,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,T_3,RH,T_2
40:5.:0,2149.9,81.4,6.165645,-75.419044,2.78,0.0,0.18,0.96,7.03,-66.8,96.39,-3.4,0.71,0.37,32.1,79067.0,2043.48,49300.287,0.0004,0.0183,0.0252,0.09,0.1175,0.2494,0.0019,0.0051,30.96,40.55,33.37
42:9.:0,2149.2,84.46,6.165695,-75.41896899999999,3.35,0.0,0.18,0.96,6.74,-66.8,95.51,-3.74,0.9,0.25,32.1,79069.0,2043.28,49325.166,0.0004,0.0187,0.0252,0.0923,0.12,0.2693,0.002,0.0053,30.97,40.51,33.37
45:4.:0,2148.4,74.2,6.165848,-75.41873100000001,5.07,0.0,0.18,0.96,6.74,-67.09,95.51,-3.59,0.85,0.42,32.1,79068.0,2043.38,49348.925,0.0004,0.0186,0.025,0.0911,0.1188,0.2625,0.002,0.0052,30.98,40.52,33.37
51:7.:0,2145.8,91.74,6.165723000000001,-75.419425,1.78,0.0,0.18,0.96,7.03,-66.8,96.39,-3.62,0.82,0.3,32.1,79073.0,2042.87,49373.25,0.0004,0.0187,0.025,0.0923,0.12,0.2693,0.002,0.0053,31.01,40.52,33.37
54:2.:0,2143.5,74.3,6.165735,-75.419494,0.89,0.0,0.19,0.96,6.45,-67.09,96.39,-3.54,0.89,0.43,32.2,79079.0,2042.26,49397.136,0.0004,0.0187,0.025,0.0923,0.12,0.2693,0.002,0.0053,31.03,40.52,33.37
60:6.:0,2146.0,40.89,6.16568,-75.419588,0.87,-0.0,0.18,0.96,7.03,-67.09,96.09,-3.77,0.99,0.65,32.2,79078.0,2042.36,49421.897,0.0004,0.0186,0.025,0.0923,0.12,0.2625,0.002,0.0052,31.05,40.52,33.37
63:0.:0,2146.3,164.34,6.165544000000001,-75.41959399999999,1.34,0.0,0.18,0.97,7.03,-66.21,96.09,-3.44,0.52,0.4,32.2,79071.0,2043.07,49445.221,0.0004,0.0187,0.025,0.0923,0.12,0.2693,0.002,0.0053,31.07,40.52,33.5
63:0.:0,2146.3,164.34,6.165544000000001,-75.41959399999999,1.34,-0.0,0.18,0.97,7.32,-67.09,96.39,-4.04,0.93,0.47,32.2,79065.0,2043.68,49470.727,0.0004,0.0186,0.025,0.0923,0.12,0.1722,0.0017,0.0045,31.08,40.53,33.5
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.18,0.96,6.15,-67.09,96.68,-3.85,0.69,0.71,32.2,79076.0,2042.56,49493.858,0.0004,0.0187,0.025,0.0923,0.12,0.2693,0.002,0.0053,31.11,40.49,33.5
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,0.0,0.18,0.96,7.32,-67.09,95.51,-3.65,0.96,0.37,32.2,79078.0,2042.36,49519.472,0.0004,0.0187,0.025,0.0934,0.1213,0.2693,0.002,0.0053,31.11,40.53,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.19,0.97,6.45,-66.8,96.09,-3.64,0.66,0.75,32.3,79086.0,2041.55,49543.977,0.0004,0.0186,0.0248,0.0923,0.12,0.2625,0.002,0.0052,31.12,40.5,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,0.0,0.19,0.96,7.03,-66.5,96.68,-3.59,0.6,0.58,32.3,79071.0,2043.07,49569.259,0.0004,0.0186,0.025,0.0923,0.12,0.2625,0.002,0.0052,31.15,40.53,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.18,0.96,7.03,-66.8,96.09,-3.75,0.7,0.39,32.3,79085.0,2041.65,49593.873,0.0004,0.0187,0.0248,0.0934,0.1213,0.2693,0.002,0.0053,31.15,40.53,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,0.0,0.18,0.97,7.03,-66.8,96.39,-3.38,0.76,0.59,32.3,79079.0,2042.26,49619.379,0.0004,0.0187,0.0248,0.0923,0.12,0.2693,0.002,0.0053,31.18,40.53,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.2,0.96,7.03,-67.38,96.39,-3.62,1.0,0.55,32.3,79078.0,2042.36,49643.661,0.0004,0.0187,0.0248,0.0934,0.1213,0.2693,0.002,0.0053,31.18,40.54,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.2,0.96,6.45,-66.5,96.97,-3.7,0.43,0.83,32.3,79092.0,2040.94,49669.275,0.0004,0.0186,0.0248,0.0923,0.12,0.2625,0.002,0.0052,31.19,40.5,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.21,0.96,6.45,-66.5,96.09,-3.7,0.56,0.66,32.4,79092.0,2040.94,49693.786,0.0004,0.0187,0.0248,0.0934,0.1213,0.2693,0.002,0.0053,31.22,40.54,33.62
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.21,0.96,6.45,-66.21,96.09,-3.53,0.84,0.76,32.4,79079.0,2042.26,49719.062,0.0004,0.0187,0.0248,0.0934,0.1213,0.2693,0.002,0.0053,31.23,40.54,33.75
71:9.:0,2144.6,192.21,6.165616,-75.41955,1.89,-0.0,0.2,0.96,6.74,-65.92,96.39,-3.53,0.61,0.35,32.4,79091.0,2041.04,49743.676,0.0004,0.0184,0.0248,0.0923,0.12,0.2559,0.0019,0.0052,31.26,40.54,33.62
11:52:.0,2146.4,101.6,6.165735,-75.419313,0.0,-0.0,0.2,0.95,6.15,-66.21,96.97,-3.54,0.86,0.79,32.4,79094.0,2040.73,49767.94,0.0004,0.0187,0.0248,0.0934,0.1213,0.2693,0.002,0.0053,31.26,40.58,33.75
12:17:.0,2146.3,101.6,6.1657470000000005,-75.419388,1.69,-0.0,0.2,0.96,7.03,-67.09,96.68,-3.43,0.73,0.76,32.4,79087.0,2041.44,49791.703,0.0004,0.0187,0.0246,0.0934,0.1213,0.2693,0.002,0.0053,31.28,40.58,33.75
12:17:.0,2146.3,101.6,6.1657470000000005,-75.419388,1.69,-0.0,0.21,0.96,6.45,-66.21,96.68,-3.46,0.98,0.59,32.4,79087.0,2041.44,49817.321,0.0004,0.0187,0.0246,0.0934,0.1213,0.2693,0.002,0.0053,31.29,40.61,33.75
12:17:.0,2146.3,101.6,6.1657470000000005,-75.419388,1.69,-0.0,0.21,0.96,5.86,-66.5,96.39,-3.27,0.73,0.65,32.4,79092.0,2040.94,49841.824,0.0004,0.0187,0.0246,0.0934,0.1213,0.2693,0.002,0.0053,31.29,40.62,33.75
12:17:.0,2146.3,101.6,6.1657470000000005,-75.419388,1.69,-0.0,0.21,0.95,6.45,-67.09,96.97,-3.73,0.52,0.53,32.4,79092.0,2040.94,49867.1,0.0004,0.0187,0.0248,0.0946,0.1226,0.2693,0.002,0.0053,31.29,40.62,33.75
12:17:.0,2146.3,101.6,6.1657470000000005,-75.419388,1.69,-0.01,0.23,0.95,5.86,-66.5,96.97,-3.73,0.97,1.17,32.4,79095.0,2040.63,49891.718,0.0004,0.0187,0.0246,0.0946,0.1226,0.2693,0.002,0.0053,31.3,40.65,33.75
14:21:.0,2136.1,211.21,6.165643,-75.419775,0.0,-0.0,0.24,0.95,6.45,-65.63,96.68,-3.47,0.66,0.3,32.5,79097.0,2040.43,49916.868,0.0004,0.0187,0.0246,0.0946,0.1226,0.2693,0.002,0.0053,31.33,40.65,33.75
14:46:.0,2136.4,235.67,6.1656,-75.42,1.76,0.0,0.24,0.95,5.86,-65.92,96.68,-3.62,0.76,0.5,32.5,79099.0,2040.22,49940.628,0.0004,0.0187999999999999,0.0246,0.0946,0.1226,0.2763,0.002,0.0053,31.34,40.69,33.75
15:09:.0,2134.9,245.25,6.165562,-75.4201,0.0,-0.01,0.25,0.95,6.45,-65.33,97.27,-3.57,0.89,0.36,32.5,79102.0,2039.92,49964.951,0.0004,0.0184,0.0246,0.0934,0.1213,0.2559,0.0019,0.0052,31.33,40.69,33.75
15:34:.0,2138.7,22.61,6.165646,-75.419925,1.77,0.0,0.22,0.96,6.15,-65.33,96.39,-3.67,0.91,0.95,32.5,79098.0,2040.32,49988.818,0.0004,0.0186,0.0246,0.0923,0.12,0.2625,0.002,0.0052,31.36,40.69,33.75
15:58:.0,2134.5,67.74,6.16567,-75.41986899999999,2.21,0.0,0.22,0.95,5.86,-65.33,96.97,-3.83,0.81,1.07,32.5,79092.0,2040.94,50013.58,0.0004,0.0187,0.0246,0.0946,0.1226,0.2693,0.002,0.0053,31.34,40.69,33.75
16:22:.0,2134.6,316.9,6.165646,-75.419969,1.18,0.0,0.22,0.95,6.45,-64.75,96.68,-3.62,0.89,0.52,32.5,79101.0,2040.02,50036.914,0.0004,0.0187999999999999,0.0245,0.0946,0.1226,0.2763,0.002,0.0053,31.36,40.76,33.75
16:46:.0,2138.3,258.01,6.165447,-75.420569,5.59,0.01,0.22,0.95,6.45,-65.04,96.39,-3.52,0.69,0.38,32.5,79095.0,2040.63,50061.795,0.0004,0.0187,0.0245,0.0946,0.1226,0.2693,0.002,0.0053,31.37,40.76,33.75
17:11:.0,2142.1,325.96,6.165552,-75.420456,0.0,0.01,0.22,0.95,6.74,-65.33,96.68,-3.73,0.6,0.67,32.5,79101.0,2040.02,50085.552,0.0005,0.0187,0.0245,0.0958,0.1239,0.2693,0.002,0.0053,31.39,40.76,33.87
17:34:.0,2142.8,61.51,6.165616,-75.419944,1.98,0.0,0.22,0.96,6.74,-65.33,96.97,-3.59,0.72,0.85,32.5,79100.0,2040.12,50109.928,0.0004,0.0187999999999999,0.0245,0.0946,0.1226,0.2763,0.002,0.0053,31.39,40.83,33.87
17:59:.0,2141.9,79.86,6.1656830000000005,-75.41969399999999,2.42,0.0,0.22,0.95,6.45,-65.04,96.97,-3.35,0.71,0.53,32.5,79100.0,2040.12,50133.753,0.0004,0.0187,0.0245,0.0946,0.1226,0.2693,0.002,0.0053,31.4,40.83,33.75
18:23:.0,2140.7,86.07,6.1656830000000005,-75.419519,2.47,0.0,0.22,0.95,6.15,-65.33,96.68,-3.66,0.47,0.45,32.5,79096.0,2040.53,50158.501,0.0004,0.0187999999999999,0.0245,0.0946,0.1226,0.2763,0.002,0.0053,31.4,40.83,33.87
18:23:.0,2140.7,86.07,6.1656830000000005,-75.419519,2.47,0.0,0.22,0.95,6.45,-64.45,96.97,-3.59,0.67,0.68,32.5,79100.0,2040.12,50183.114,0.0004,0.0187,0.0245,0.0946,0.1226,0.2693,0.002,0.0053,31.4,40.87,33.75
18:23:.0,2140.7,86.07,6.1656830000000005,-75.419519,2.47,0.0,0.22,0.95,6.74,-65.63,97.27,-3.6,0.38,0.36,32.6,79110.0,2039.1,50208.626,0.0004,0.0187999999999999,0.0243,0.0946,0.1226,0.2763,0.002,0.0053,31.43,40.9,33.87
19:38:.0,2103.3,65.59,6.165748000000001,-75.419381,2.79,0.0,0.22,0.95,6.74,-65.04,96.68,-3.62,0.49,0.37,32.6,79101.0,2040.02,50232.463,0.0004,0.0187999999999999,0.0245,0.0946,0.1226,0.2763,0.002,0.0053,31.43,40.9,33.87
20:01:.0,2101.3,79.69,6.165743,-75.419375,0.0,0.0,0.21,0.96,6.15,-65.04,96.68,-3.52,0.8,0.85,32.6,79104.0,2039.71,50256.797,0.0004,0.0187999999999999,0.0243,0.0946,0.1226,0.2763,0.002,0.0053,31.41,40.97,33.87
20:26:.0,2098.5,30.06,6.165722,-75.41959399999999,0.0,0.0,0.22,0.95,6.74,-64.45,97.27,-3.68,0.8,0.23,32.6,79098.0,2040.32,50280.669,0.0005,0.0187999999999999,0.0243,0.0958,0.1239,0.2763,0.002,0.0053,31.43,40.97,33.87
20:50:.0,2099.3,287.14,6.165690000000001,-75.419844,0.98,0.01,0.22,0.95,6.45,-64.75,96.97,-3.47,0.7,0.34,32.6,79104.0,2039.71,50305.436,0.0005,0.0187999999999999,0.0243,0.0958,0.1239,0.2763,0.002,0.0053,31.44,40.98,33.87
21:14:.0,2096.3,264.81,6.165719999999999,-75.42008100000001,1.39,-0.0,0.22,0.95,6.45,-65.63,97.56,-3.56,0.82,0.71,32.6,79100.0,2040.12,50328.76,0.0005,0.0187999999999999,0.0243,0.0958,0.1239,0.2763,0.002,0.0053,31.44,41.01,33.87
21:38:.0,2093.9,252.31,6.165623,-75.420125,0.0,0.0,0.22,0.96,6.15,-64.75,96.68,-3.57,0.66,0.66,32.6,79101.0,2040.02,50353.634,0.0005,0.0187999999999999,0.0246,0.0958,0.1239,0.2763,0.002,0.0053,31.44,41.04,34.0
22:03:.0,2095.4,22.14,6.165637,-75.420156,0.0,0.0,0.22,0.95,6.74,-64.75,97.27,-3.73,0.89,0.55,32.6,79103.0,2039.82,50377.397,0.0005,0.0187999999999999,0.0243,0.0958,0.1239,0.2763,0.002,0.0053,31.46,41.04,33.87
22:26:.0,2112.5,322.51,6.1656,-75.42025,0.83,-0.0,0.22,0.95,6.45,-64.75,96.68,-3.47,1.13,0.6,32.6,79097.0,2040.43,50401.771,0.0005,0.0187999999999999,0.0243,0.0958,0.1239,0.2763,0.002,0.0053,31.46,41.08,34.0
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.0,0.22,0.95,6.74,-65.63,96.68,-3.53,0.73,0.48,32.6,79103.0,2039.82,50425.604,0.0004,0.0187,0.0243,0.0946,0.1226,0.2693,0.002,0.0053,31.47,41.12,33.87
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.0,0.22,0.95,6.15,-65.04,96.97,-3.57,0.79,0.75,32.6,79096.0,2040.53,50450.886,0.0004,0.0187999999999999,0.0241,0.0946,0.1226,0.2763,0.002,0.0053,31.47,41.12,34.0
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.0,0.22,0.96,6.45,-64.45,96.68,-3.8,0.76,0.62,32.6,79087.0,2041.44,50475.499,0.0005,0.0187999999999999,0.0241,0.0958,0.1239,0.2763,0.002,0.0053,31.48,41.15,34.0
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.0,0.22,0.95,6.45,-65.33,97.27,-3.61,0.66,0.6,32.6,79089.0,2041.24,50501.006,0.0005,0.0187999999999999,0.0241,0.0958,0.1239,0.2763,0.002,0.0053,31.5,41.19,34.0
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.0,0.22,0.96,6.74,-65.63,96.97,-3.4,0.94,0.56,32.6,79101.0,2040.02,50525.288,0.0005,0.019,0.0241,0.0958,0.1239,0.2834,0.002,0.0054,31.5,41.19,34.0
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.01,0.22,0.95,6.45,-65.63,96.68,-3.67,0.81,0.34,32.6,79101.0,2040.02,50550.902,0.0005,0.0191,0.0241,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.48,41.22,34.0
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.01,0.22,0.95,6.15,-65.04,96.97,-3.52,0.63,0.54,32.6,79095.0,2040.63,50575.413,0.0005,0.019,0.0239,0.0958,0.1239,0.2834,0.002,0.0054,31.51,41.22,34.0
22:51:.0,2111.9,289.28,6.165709,-75.42045,7.37,0.01,0.22,0.95,6.15,-65.33,96.68,-3.61,0.8,0.56,32.7,79104.0,2039.71,50600.69,0.0005,0.019,0.0239,0.0958,0.1239,0.2834,0.002,0.0054,31.51,41.26,34.0
26:10:.0,2112.1,24.76,6.165623,-75.420069,1.34,0.0,0.22,0.95,6.45,-65.63,96.68,-3.48,1.02,0.9,32.7,79104.0,2039.71,50624.653,0.0005,0.0191,0.0239,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.51,41.29,34.0
26:34:.0,2112.4,69.77,6.165696,-75.4199,0.0,0.0,0.22,0.96,6.74,-65.63,96.68,-3.7,0.77,0.53,32.7,79097.0,2040.43,50649.485,0.0004,0.019,0.0239,0.0946,0.1226,0.2834,0.002,0.0054,31.51,41.33,34.0
26:59:.0,2112.3,219.35,6.165588,-75.420181,0.99,0.0,0.22,0.95,6.74,-65.33,96.97,-3.76,0.69,0.53,32.7,79094.0,2040.73,50673.245,0.0005,0.0191,0.0239,0.0958,0.1239,0.2905999999999999,0.0021,0.0054,31.53,41.33,34.0
27:22:.0,2111.9,270.03,6.16556,-75.420588,2.3,0.0,0.22,0.96,6.45,-65.04,96.97,-3.47,0.85,0.44,32.7,79085.0,2041.65,50697.568,0.0005,0.0191,0.0237999999999999,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.51,41.33,34.0
27:47:.0,2112.3,232.46,6.165091,-75.421081,5.19,0.0,0.22,0.95,6.45,-65.63,96.68,-3.61,0.9,0.56,32.7,79094.0,2040.73,50721.446,0.0005,0.0191,0.0237999999999999,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.54,41.36,34.0
27:47:.0,2112.3,232.46,6.165091,-75.421081,5.19,0.0,0.22,0.95,6.45,-65.33,96.39,-3.68,0.9,0.61,32.7,79097.0,2040.43,50746.723,0.0005,0.0191,0.0237999999999999,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.54,41.4,34.12
27:47:.0,2112.3,232.46,6.165091,-75.421081,5.19,0.0,0.22,0.95,6.74,-65.04,97.27,-3.46,0.64,0.72,32.7,79096.0,2040.53,50771.34,0.0005,0.0191,0.0237999999999999,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.55,41.4,34.0
27:47:.0,2112.3,232.46,6.165091,-75.421081,5.19,0.0,0.22,0.95,7.03,-65.04,96.97,-3.57,0.92,0.5,32.7,79091.0,2041.04,50796.846,0.0005,0.0191,0.0237999999999999,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.55,41.47,34.12
29:26:.0,2108.7,237.85,6.165572,-75.419963,5.3,-0.0,0.22,0.95,6.15,-65.33,96.68,-3.6,0.63,0.25,32.7,79087.0,2041.44,50820.168,0.0005,0.0191,0.0237999999999999,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.55,41.47,34.12
29:49:.0,2110.7,233.23,6.165365,-75.420275,2.68,0.0,0.22,0.95,5.86,-65.33,96.68,-3.53,0.72,0.63,32.7,79099.0,2040.22,50844.492,0.0005,0.0191,0.0237999999999999,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.57,41.5,34.0
30:14:.0,2110.9,225.3,6.16549,-75.420238,0.0,0.0,0.22,0.95,6.45,-65.33,96.68,-3.55,0.74,0.42,32.7,79104.0,2039.71,50868.362,0.0005,0.019,0.0237999999999999,0.0958,0.1239,0.2834,0.002,0.0054,31.55,41.5,34.0
30:38:.0,2111.1,242.78,6.165515,-75.42021899999999,2.04,0.0,0.23,0.96,7.03,-65.63,96.97,-3.62,0.63,0.62,32.7,79082.0,2041.95,50893.12,0.0005,0.0191,0.0236,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.55,41.54,34.0
31:02:.0,2111.7,61.37,6.165497,-75.42020600000001,0.85,0.01,0.22,0.95,6.74,-65.63,96.68,-3.57,0.44,0.75,32.7,79095.0,2040.63,50916.444,0.0005,0.0191,0.0236,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.55,41.54,34.0
31:26:.0,2113.9,154.59,6.165408,-75.420238,0.0,0.01,0.22,0.96,6.45,-65.63,96.68,-3.78,0.88,0.79,32.7,79095.0,2040.63,50941.334,0.0005,0.019,0.0237999999999999,0.0958,0.1239,0.2834,0.002,0.0054,31.58,41.61,34.12
31:51:.0,2114.8,77.62,6.165523,-75.419975,0.0,0.0,0.23,0.96,6.45,-65.33,96.97,-3.3,0.92,0.58,32.7,79085.0,2041.65,50965.089,0.0005,0.019,0.0236,0.0969999999999999,0.1252,0.2834,0.002,0.0054,31.55,41.61,34.0
32:14:.0,2113.5,51.07,6.165673,-75.4198,0.99,0.0,0.22,0.95,6.74,-65.04,96.39,-3.44,0.96,0.45,32.7,79089.0,2041.24,50989.408,0.0005,0.0191,0.0236,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.58,41.61,34.0
32:39:.0,2113.9,224.25,6.165643,-75.419894,1.0,0.0,0.22,0.95,6.15,-65.33,96.68,-3.54,0.9,0.66,32.7,79097.0,2040.43,51013.297,0.0005,0.0191,0.0236,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.58,41.68,34.12
33:03:.0,2113.9,176.61,6.16562,-75.420019,0.0,0.01,0.22,0.96,7.03,-64.75,96.39,-3.59,0.81,0.51,32.7,79094.0,2040.73,51038.05,0.0005,0.0191,0.0236,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.59,41.68,34.12
33:27:.0,2114.1,53.71,6.165557,-75.419969,1.72,0.01,0.22,0.96,6.15,-65.33,96.68,-3.55,0.71,1.01,32.7,79100.0,2040.12,51061.378,0.0005,0.0191,0.0236,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.59,41.71,34.0
33:51:.0,2114.4,51.78,6.165627,-75.41995,1.23,0.0,0.22,0.96,6.74,-65.92,96.39,-3.56,0.78,0.43,32.7,79088.0,2041.34,51086.256,0.0004,0.0187,0.0237999999999999,0.0946,0.1226,0.2693,0.002,0.0053,31.59,41.71,34.12
34:16:.0,2114.1,235.99,6.165548,-75.420119,0.88,0.0,0.22,0.95,6.74,-65.33,96.68,-3.51,0.81,0.63,32.7,79084.0,2041.75,51110.008,0.0005,0.019,0.0236,0.0969999999999999,0.1252,0.2834,0.002,0.0054,31.59,41.74,34.12
34:16:.0,2114.1,235.99,6.165548,-75.420119,0.88,0.0,0.22,0.95,6.74,-65.63,97.27,-3.91,0.87,0.78,32.8,79105.0,2039.61,51135.626,0.0005,0.019,0.0236,0.0958,0.1239,0.2834,0.002,0.0054,31.59,41.75,34.12
35:05:.0,2113.5,161.93,6.166013,-75.420238,0.0,0.0,0.22,0.96,6.74,-64.75,96.97,-3.56,0.61,0.77,32.7,79090.0,2041.14,51159.212,0.0005,0.0191,0.0236,0.0969999999999999,0.1252,0.2905999999999999,0.0021,0.0054,31.61,41.75,34.12
35:29:.0,2103.2,162.76,6.165838,-75.420006,0.0,0.01,0.22,0.95,6.15,-65.33,96.97,-3.61,0.85,0.32,32.7,79094.0,2040.73,51183.969,0.0005,0.019,0.0236,0.0958,0.1239,0.2834,0.002,0.0054,31.59,41.78,34.0
35:53:.0,2131.0,109.44,6.165695,-75.41990600000001,1.76,0.0,0.22,0.95,6.15,-65.33,96.97,-3.31,0.69,0.56,32.7,79090.0,2041.14,51207.294,0.0004,0.0187,0.0236,0.0934,0.1213,0.2693,0.002,0.0053,31.61,41.82,34.12
36:17:.0,2122.0,139.12,6.16555,-75.419944,0.0,0.0,0.22,0.95,6.15,-65.33,96.68,-3.14,0.67,0.77,32.8,79102.0,2039.92,51232.174,0.0004,0.0181,0.0237999999999999,0.0888,0.1162,0.2368,0.0019,0.005,31.61,41.82,34.12
36:42:.0,2125.3,76.24,6.165563,-75.419881,1.24,0.0,0.22,0.96,6.74,-64.75,97.27,-3.77,0.71,0.56,32.8,79098.0,2040.32,51255.939,0.0005,0.019,0.0236,0.0958,0.1239,0.2834,0.002,0.0054,31.61,41.85,34.12
37:05:.0,2127.2,97.77,6.165545,-75.41995,0.0,0.0,0.22,0.96,6.15,-65.92,96.39,-3.6,0.9,0.9,32.8,79089.0,2041.24,51280.257,0.0004,0.0178,0.0239,0.0866,0.1138,0.2248,0.0018,0.005,31.62,41.89,34.12
37:30:.0,2131.6,86.07,6.165668,-75.41995,0.0,0.0,0.22,0.95,6.74,-65.04,96.97,-3.4,0.82,0.21,32.8,79102.0,2039.92,51304.14,0.0004,0.0174,0.0239,0.0834,0.1101,0.2077,0.0018,0.0048,31.64,41.85,34.12
37:54:.0,2132.8,242.87,6.165685,-75.420088,2.36,0.0,0.22,0.96,6.45,-65.33,96.68,-3.78,0.84,1.07,32.8,79098.0,2040.32,51328.904,0.0004,0.0177,0.0237999999999999,0.0855,0.1125,0.2189999999999999,0.0018,0.0049,31.61,41.89,34.12
38:18:.0,2140.5,32.2,6.165635,-75.420088,0.79,0.0,0.22,0.95,6.74,-65.04,96.09,-3.65,0.85,0.45,32.8,79102.0,2039.92,51352.216,0.0004,0.0177,0.0237999999999999,0.0855,0.1125,0.2189999999999999,0.0018,0.0049,31.62,41.89,34.12
38:42:.0,2144.5,50.83,6.165648,-75.420006,1.66,0.0,0.22,0.96,6.45,-65.04,96.97,-3.59,0.62,0.72,32.8,79102.0,2039.92,51377.103,0.0004,0.0172,0.0239,0.0813,0.1077999999999999,0.1969999999999999,0.0017,0.0046999999999999,31.65,41.96,34.12
