time,A_1,course,lat,lot,speed,imuAx,imuAy,imuAz,imuCx,imuCy,imuCz,imuGx,imuGy,imuGz,T_1,P,A_2,Time_Data,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,T_3,RH,T_2
10:56:25,3312.6,27.37,7.084981,-75.362325,133.41,-0.68,-0.37,0.75,-0.88,15.82,60.94,-10.17,11.85,3.59,23.4,68737.0,3155.07,731.298,0.0009,0.0278,0.0096,0.2632,0.2923,1.1681,0.0036,0.0089,22.23,50.54,25.0
10:56:48,3288.6,25.78,7.098097,-75.355675,142.49,-0.62,-0.68,0.99,-0.29,15.53,60.35,-1.83,26.23,3.21,23.5,68850.0,3142.2,754.638,0.0009,0.0278,0.0097,0.2576,0.287,1.1681,0.0036,0.0089,22.3,50.48,25.0
10:57:12,3229.7,25.74,7.112692,-75.34881899999999,147.29,-0.95,0.1,1.05,-0.59,15.53,60.94,-9.09,5.33,-8.63,23.5,69318.0,3089.08,778.533,0.0009,0.0276,0.0098999999999999,0.2521,0.2818,1.1432,0.0036,0.0088,22.37,50.27,25.0
10:57:36,3211.9,21.39,7.1272020000000005,-75.342394,143.9,-0.27,0.04,0.62,-0.59,14.65,59.77,7.63,9.54,-8.19,23.6,69478.0,3070.98,802.267,0.0009,0.0278,0.01,0.2494,0.2793,1.1681,0.0036,0.0089,22.43,49.99,25.0
10:57:59,3180.5,6.75,7.141972999999999,-75.338669,142.29,-0.0,-0.3,1.11,2.34,14.36,59.77,3.34,4.97,3.62,23.6,69759.0,3039.29,825.591,0.0008,0.0276,0.01,0.2414,0.2717,1.1432,0.0036,0.0088,22.48,49.93,25.12
10:58:23,3141.7,358.52,7.157932000000001,-75.338088,144.22,0.23,-0.2,1.1,3.52,14.36,60.06,-7.06,-3.97,-2.28,23.7,70096.0,3001.41,849.519,0.0008,0.0278,0.0101,0.2414,0.2717,1.1681,0.0036,0.0089,22.55,50.16,25.25
10:58:47,3057.2,353.08,7.174273,-75.339525,149.02,-0.16,-0.35,1.29,4.69,14.65,60.35,2.53,6.82,5.05,23.8,70629.0,2941.8,873.254,0.0008,0.0276,0.0103,0.2337,0.2643,1.1432,0.0036,0.0088,22.62,50.2,25.25
10:59:10,3010.8,348.51,7.189835,-75.342256,147.14,-0.87,-0.15,0.47,5.27,14.06,60.06,-15.78,20.95,-2.46,23.8,71065.0,2893.31,896.566,0.0008,0.0279999999999999,0.0104,0.2337,0.2643,1.1934,0.0037,0.009,22.68,50.25,25.37
10:59:34,2979.2,342.68,7.205728999999999,-75.346475,147.23,0.4,-0.39,1.26,6.15,14.36,59.77,-11.59,16.11,-6.42,23.9,71397.0,2856.54,920.496,0.0008,0.0278,0.0104,0.2287,0.2594,1.1681,0.0036,0.0089,22.75,50.28,25.37
10:59:58,2957.3,344.53,7.221367999999999,-75.35125,146.51,-0.16,-0.66,0.77,6.15,13.77,59.47,6.93,-27.45,-1.91,23.9,71695.0,2823.66,944.217,0.0008,0.0279999999999999,0.0106,0.2262,0.257,1.1934,0.0037,0.009,22.8,50.16,25.37
11:00:21,2900.5,354.63,7.237,-75.353475,149.36,0.41,-0.47,1.06,4.39,13.77,59.77,-11.87,9.71,7.01,24.0,72113.0,2777.73,967.552,0.0008,0.0278,0.0107,0.2237,0.2546,1.1681,0.0036,0.0089,22.84,50.39,25.5
11:00:45,2860.3,358.01,7.253463000000001,-75.35453100000001,149.59,-0.79,-0.43,1.58,3.81,14.36,59.18,-17.91,-9.78,-3.99,24.0,72378.0,2748.72,991.467,0.0008,0.0278,0.0109,0.2189,0.25,1.1681,0.0036,0.0089,22.89,50.43,25.5
11:01:09,2798.3,1.02,7.270430999999999,-75.354775,153.65,-0.05,-0.46,0.91,3.22,14.06,59.47,0.63,-17.94,1.43,24.0,73005.0,2680.42,1015.184,0.0008,0.0278,0.0109,0.2165,0.2476,1.1681,0.0036,0.0089,22.93,50.66,25.62
11:01:32,2729.0,3.95,7.286871,-75.353994,153.6,0.28,-0.07,0.89,2.93,14.65,59.47,9.29,-5.74,3.55,24.0,73545.0,2621.98,1038.51,0.0008,0.0278,0.011,0.2118,0.2430999999999999,1.1681,0.0036,0.0089,22.96,50.82,25.5
11:01:56,2672.1,6.77,7.303835,-75.352319,150.67,-0.11,-0.25,0.96,2.34,14.65,60.35,-9.69,9.92,7.14,24.1,74009.0,2572.04,1062.422,0.0008,0.0278,0.0112,0.2095,0.2385,1.1189,0.0036,0.0088,23.02,50.99,25.62
11:02:20,2661.8,7.49,7.320272,-75.35045600000001,148.69,0.32,0.26,1.04,1.46,14.06,60.35,-2.82,-3.48,3.43,24.1,74105.0,2561.74,1086.153,0.0008,0.0276,0.0113,0.2072,0.2385,1.1432,0.0036,0.0088,23.05,50.96,25.75
11:02:43,2673.4,5.05,7.335997,-75.348669,145.77,-0.45,0.27,0.64,2.93,13.77,60.06,1.37,24.64,8.09,24.2,74129.0,2559.17,1109.49,0.0007,0.0275,0.0113,0.1982,0.2297,1.1189,0.0036,0.0088,23.07,51.03,25.62
11:03:07,2662.4,9.85,7.352142999999999,-75.346713,144.88,-0.42,0.35,1.06,1.17,14.65,60.35,-5.77,-9.26,-3.13,24.2,74147.0,2557.24,1133.407,0.0007,0.0278,0.0113999999999999,0.2004,0.2319,1.1681,0.0036,0.0089,23.1,50.94,25.75
11:03:31,2644.2,12.55,7.368016000000001,-75.343363,147.32,0.32,0.29,0.84,1.17,14.65,59.77,-13.17,-10.48,5.32,24.2,74290.0,2541.92,1157.127,0.0007,0.0275,0.0116,0.196,0.2276,1.1189,0.0036,0.0088,23.14,50.79,25.75
11:03:54,2615.4,11.95,7.383628,-75.340056,149.03,-0.13,-0.32,1.01,0.88,14.94,60.06,4.2,9.47,6.43,24.2,74585.0,2510.4,1180.46,0.0007,0.0278,0.0116,0.196,0.2276,1.1681,0.0036,0.0089,23.21,51.01,25.87
11:04:18,2570.3,10.81,7.400302000000001,-75.336463,151.07,-0.69,-0.6,0.89,1.46,14.36,60.06,-11.45,-11.93,3.92,24.3,74953.0,2471.22,1204.382,0.0007,0.0279999999999999,0.0116999999999999,0.1982,0.2297,1.1934,0.0037,0.009,23.25,51.15,25.87
11:04:42,2524.8,12.07,7.417109,-75.33345,150.22,-0.17,0.04,0.52,1.17,14.65,60.35,-10.83,1.35,5.03,24.3,75325.0,2431.77,1228.103,0.0007,0.0281,0.0116999999999999,0.196,0.2276,1.2191,0.0037,0.009,23.3,51.18,25.87
11:05:05,2517.1,8.43,7.432852,-75.3302,145.08,-0.16,0.05,0.98,1.17,14.65,59.77,9.49,-7.54,5.04,24.4,75411.0,2422.67,1251.439,0.0007,0.0278,0.0118999999999999,0.1917,0.2232999999999999,1.1681,0.0036,0.0089,23.32,50.87,26.0
11:05:29,2498.9,0.3,7.449225,-75.329306,147.43,-0.3,-0.81,0.65,2.64,14.65,59.18,1.23,-14.22,12.85,24.4,75649.0,2397.54,1275.345,0.0007,0.0281,0.012,0.1873999999999999,0.2191,1.1189,0.0036,0.0088,23.34,50.71,25.87
11:05:53,2497.3,353.65,7.465278,-75.330031,144.24,-0.12,-0.47,1.32,4.1,14.06,59.18,-6.41,-5.28,3.45,24.4,75521.0,2411.05,1299.079,0.0007,0.0279999999999999,0.012,0.1895,0.2212,1.1934,0.0037,0.009,23.37,50.56,26.0
11:06:16,2513.0,344.46,7.480107,-75.3336,142.86,-0.42,0.19,0.95,5.57,14.36,60.06,0.39,-20.29,-11.18,24.4,75431.0,2420.56,1322.417,0.0007,0.0276,0.0121999999999999,0.1833,0.215,1.1432,0.0036,0.0088,23.41,50.24,26.0
11:06:40,2549.8,342.42,7.495315,-75.338275,143.14,-0.47,-0.65,1.0,6.74,14.36,59.47,-14.09,-5.82,-3.79,24.5,75265.0,2438.12,1346.317,0.0007,0.0279999999999999,0.0123,0.1853,0.217,1.1934,0.0037,0.009,23.44,50.12,26.0
11:07:04,2566.6,345.91,7.510355000000001,-75.342875,139.62,0.25,0.1,1.08,5.57,13.77,60.06,-13.65,-6.54,3.83,24.6,74921.0,2474.62,1370.039,0.0007,0.0279999999999999,0.0123,0.1853,0.217,1.1934,0.0037,0.009,23.48,50.06,26.12
11:07:27,2588.9,346.54,7.524939999999999,-75.34603100000001,140.94,-0.75,0.02,0.63,5.57,13.48,59.18,-6.37,8.19,-2.4,24.6,74629.0,2505.71,1393.366,0.0007,0.0278,0.0125,0.1812,0.2128999999999999,1.1681,0.0036,0.0089,23.52,49.87,26.25
11:07:51,2605.3,345.6,7.54048,-75.34989399999999,144.86,-0.79,-0.02,1.39,5.57,14.06,59.18,-8.68,-6.64,-5.63,24.6,74602.0,2508.59,1417.281,0.0007,0.0278,0.0125,0.1792,0.2109,1.1681,0.0036,0.0089,23.55,49.94,26.12
11:08:15,2612.5,341.54,7.555905,-75.354463,143.82,0.23,-0.53,1.29,6.45,14.06,59.77,-0.66,-14.55,7.34,24.6,74557.0,2513.39,1441.015,0.0007,0.0278,0.0126,0.1772,0.2089,1.1681,0.0036,0.0089,23.59,49.95,26.25
11:08:38,2598.2,342.04,7.570553,-75.359206,145.31,-0.31,-0.6,0.85,6.74,14.06,60.06,3.83,-40.95,-7.14,24.7,74602.0,2508.59,1464.343,0.0007,0.0279999999999999,0.0126,0.1792,0.2109,1.1934,0.0037,0.009,23.62,49.79,26.25
11:09:02,2604.3,340.9,7.58598,-75.364463,145.49,0.39,0.23,0.71,7.03,14.36,60.06,-20.9,3.24,1.53,24.7,74656.0,2502.83,1488.237,0.0007,0.0279999999999999,0.0128,0.1772,0.2089,1.1934,0.0037,0.009,23.66,49.76,26.25
11:09:26,2621.3,341.83,7.601137,-75.369363,140.6,0.31,0.19,0.68,5.86,14.06,58.89,-6.13,-2.74,1.59,24.8,74516.0,2517.76,1511.98,0.0007,0.0278,0.0128,0.1732,0.2048999999999999,1.1681,0.0036,0.0089,23.71,49.64,26.25
11:09:49,2651.7,342.97,7.615302000000001,-75.373719,138.89,-0.21,-0.59,0.73,5.86,14.06,59.47,-6.56,-1.45,2.09,24.8,74259.0,2545.24,1535.313,0.0007,0.0275,0.0129,0.1712999999999999,0.203,1.1189,0.0036,0.0088,23.73,49.29,26.25
11:10:13,2649.7,341.74,7.630311999999999,-75.378331,141.43,-0.05,0.38,0.72,6.15,13.77,59.47,-9.7,-0.39,-2.23,24.8,74096.0,2562.71,1559.22,0.0007,0.0276,0.0129,0.1712999999999999,0.203,1.1432,0.0036,0.0088,23.78,48.91,26.37
11:10:37,2627.0,344.65,7.646064999999999,-75.38300600000001,146.72,-0.54,-0.42,1.06,6.74,14.06,59.47,1.82,-6.52,-0.37,24.8,74450.0,2524.81,1582.94,0.0007,0.0279999999999999,0.0131,0.1732,0.2048999999999999,1.1934,0.0037,0.009,23.8,48.88,26.37
11:11:00,2620.9,341.34,7.66091,-75.387694,145.66,-0.22,-0.15,0.56,6.15,14.36,59.18,-5.84,13.03,6.12,24.9,74393.0,2530.9,1606.288,0.0007,0.0276,0.0131,0.1693,0.201,1.1432,0.0036,0.0088,23.84,48.56,26.37
11:11:24,2618.2,340.38,7.676435000000001,-75.392988,148.47,-0.1,0.15,0.88,7.32,14.06,59.47,-15.14,7.7,-8.26,24.9,74435.0,2526.41,1630.188,0.0007,0.0278,0.0132,0.1712999999999999,0.203,1.1681,0.0036,0.0089,23.87,48.18,26.5
11:11:48,2596.7,341.14,7.692102,-75.398475,148.83,-0.12,0.47,1.15,5.86,14.06,58.89,-14.68,-9.32,-7.34,24.9,74596.0,2509.23,1653.912,0.0007,0.0276,0.0134,0.1674,0.1991,1.1432,0.0036,0.0088,23.91,47.96,26.5
11:12:11,2585.2,340.69,7.707147999999999,-75.403688,148.56,-0.44,-0.37,0.91,6.15,14.36,59.47,4.32,8.6,-1.11,25.0,74749.0,2492.92,1677.247,0.0007,0.0278,0.0134,0.1674,0.1991,1.1681,0.0036,0.0089,23.93,47.93,26.5
11:12:35,2588.8,340.81,7.722735000000001,-75.409063,146.94,-0.44,-0.93,1.0,6.74,14.36,60.06,-9.73,-12.28,5.43,25.0,74703.0,2497.82,1701.167,0.0007,0.0279999999999999,0.0135,0.1674,0.1991,1.1934,0.0037,0.009,23.98,47.54,26.5
11:12:59,2589.0,340.57,7.738277,-75.414613,147.63,-0.03,0.44,0.71,6.45,14.65,59.18,-12.49,2.29,-0.86,25.1,74718.0,2496.22,1724.891,0.0007,0.0278,0.0135,0.1674,0.1991,1.1681,0.0036,0.0089,24.01,47.22,26.62
11:13:22,2582.4,340.05,7.753172,-75.41995,147.52,0.1,0.37,0.71,6.45,14.36,59.18,9.41,-0.79,1.62,25.1,74815.0,2485.89,1748.213,0.0006,0.0276,0.0137,0.1637,0.1953,1.1432,0.0036,0.0088,24.04,46.9,26.75
11:13:46,2573.3,340.06,7.768641000000001,-75.4256,147.12,0.28,0.06,0.95,6.74,14.06,58.59,18.86,-1.31,16.95,25.1,74839.0,2483.34,1772.114,0.0006,0.0265,0.0139999999999999,0.1493,0.1805999999999999,0.9823,0.0034,0.0084,24.07,46.9,26.62
11:14:10,2568.0,340.52,7.784219999999999,-75.431188,144.37,-0.55,-0.84,1.43,6.45,14.06,59.47,-6.24,-15.66,-0.14,25.2,74856.0,2481.53,1795.856,0.0006,0.0272,0.0139999999999999,0.1563,0.1878,1.0716,0.0034999999999999,0.0086,24.11,46.68,26.75
11:14:33,2602.7,336.61,7.798622999999999,-75.436644,145.04,-1.33,0.12,0.5,6.74,14.06,59.18,-25.79,21.3,-0.66,25.2,74608.0,2507.94,1819.181,0.0006,0.027,0.0139999999999999,0.1545,0.186,1.0486,0.0034999999999999,0.0086,24.11,46.32,26.75
11:14:57,2614.8,332.76,7.813052000000001,-75.44386899999999,146.11,0.17,0.38,1.07,8.5,14.36,59.77,-11.0,-4.3,0.6,25.2,74457.0,2524.06,1843.083,0.0006,0.027,0.0141,0.151,0.1823999999999999,1.0486,0.0034999999999999,0.0086,24.15,45.96,26.75
11:15:21,2637.8,335.27,7.827711999999999,-75.450763,145.2,-0.21,-0.55,1.48,7.32,14.65,59.77,12.71,-9.54,7.99,25.3,74306.0,2540.21,1866.825,0.0006,0.0272,0.0141,0.1528,0.1842,1.0716,0.0034999999999999,0.0086,24.19,45.67,26.75
11:15:44,2647.4,335.23,7.84197,-75.457388,146.64,-0.16,-0.45,1.18,7.91,14.36,59.77,-13.46,-6.74,1.75,25.3,74255.0,2545.67,1890.151,0.0006,0.0268,0.0143,0.1493,0.1805999999999999,1.0261,0.0034999999999999,0.0085,24.23,45.64,26.87
11:16:08,2645.5,338.95,7.857194,-75.463794,147.48,0.14,0.29,0.81,6.74,14.06,60.06,-12.8,7.56,-1.18,25.3,74257.0,2545.45,1914.054,0.0006,0.0272,0.0143,0.151,0.1823999999999999,1.0716,0.0034999999999999,0.0086,24.26,45.22,26.87
11:16:32,2644.6,340.38,7.872741,-75.469619,149.15,-0.19,0.28,0.56,7.32,14.36,59.47,10.15,9.0,11.47,25.3,74281.0,2542.88,1937.796,0.0006,0.0272,0.0144,0.151,0.1823999999999999,1.0716,0.0034999999999999,0.0086,24.29,45.42,26.87
11:16:55,2582.1,340.3,7.888405,-75.475581,157.49,-0.3,0.68,1.09,6.74,14.94,60.64,-1.69,8.54,-6.02,25.4,74920.0,2474.72,1961.143,0.0006,0.0272,0.0146,0.151,0.1823999999999999,1.0716,0.0034999999999999,0.0086,24.33,45.49,26.87
11:17:19,2561.0,341.83,7.904489999999999,-75.481125,148.46,-0.08,-0.4,1.01,6.15,14.06,59.77,-5.15,-14.33,-5.58,25.4,74940.0,2472.6,1985.049,0.0006,0.0266999999999999,0.0146,0.1459,0.1771,1.004,0.0034,0.0084,24.36,45.69,27.0
11:17:43,2564.9,340.61,7.919939999999999,-75.486419,144.59,-0.67,-0.4,0.87,6.74,14.06,60.06,-13.81,0.66,-1.37,25.4,75057.0,2460.17,2008.776,0.0006,0.027,0.0146,0.1476,0.1789,1.0486,0.0034999999999999,0.0086,24.39,45.66,27.0
11:18:06,2539.9,341.13,7.93462,-75.491569,139.68,0.01,0.25,0.99,5.86,14.94,60.06,-16.95,-4.88,-6.11,25.5,75098.0,2455.82,2032.087,0.0006,0.0273,0.0147,0.1493,0.1805999999999999,1.095,0.0034999999999999,0.0087,24.41,45.57,27.12
11:18:30,2570.2,337.36,7.949108,-75.496881,139.37,-0.94,0.26,0.92,7.03,14.06,59.77,-4.9,4.01,1.11,25.5,74878.0,2479.19,2055.983,0.0006,0.0273,0.0147,0.1493,0.1805999999999999,1.095,0.0034999999999999,0.0087,24.43,45.24,27.0
11:18:54,2588.1,335.59,7.963332,-75.503038,141.72,-0.17,0.44,0.96,7.03,14.36,59.77,2.69,8.07,2.69,25.5,74830.0,2484.3,2079.731,0.0006,0.0273,0.0147,0.1493,0.1805999999999999,1.095,0.0034999999999999,0.0087,24.47,45.11,27.12
11:19:17,2582.6,336.89,7.977060000000001,-75.5091,141.69,-0.28,-0.83,1.09,7.03,14.94,58.59,-9.03,-1.14,2.69,25.5,74833.0,2483.98,2103.057,0.0006,0.027,0.0149,0.1459,0.1771,1.0486,0.0034999999999999,0.0086,24.48,44.98,27.0
11:19:41,2614.1,340.38,7.991535000000001,-75.514844,135.89,-0.61,-0.53,1.43,6.45,14.65,59.47,-8.56,-0.4,0.72,25.6,74566.0,2512.43,2126.968,0.0006,0.0273,0.0149,0.1493,0.1805999999999999,1.095,0.0034999999999999,0.0087,24.54,44.82,27.0
11:20:05,2608.0,348.09,8.006554,-75.518425,141.52,0.13,-0.02,1.17,4.98,14.36,59.47,1.72,-3.56,5.8,25.6,74531.0,2516.16,2150.69,0.0006,0.0272,0.015,0.1459,0.1771,1.0716,0.0034999999999999,0.0086,24.54,44.66,27.12
11:20:28,2617.3,347.52,8.021283,-75.521488,140.23,0.21,0.1,0.92,5.27,13.77,60.35,-6.23,0.44,8.43,25.6,74509.0,2518.51,2174.025,0.0006,0.027,0.015,0.1442,0.1754,1.0486,0.0034999999999999,0.0086,24.59,44.47,27.12
11:20:52,2606.2,354.62,8.036773,-75.523781,139.44,-0.31,-0.52,1.21,3.52,14.06,59.77,-7.39,-10.6,2.02,25.7,74519.0,2517.44,2197.961,0.0006,0.027,0.015,0.1459,0.1771,1.0486,0.0034999999999999,0.0086,24.61,44.27,27.12
11:21:16,2588.3,351.6,8.052627000000001,-75.525688,144.33,-0.16,-0.3,0.94,4.69,14.36,59.47,6.14,-4.05,4.36,25.7,74676.0,2500.7,2221.668,0.0006,0.0266999999999999,0.0152,0.1392,0.1702,1.004,0.0034,0.0084,24.64,44.04,27.12
11:21:39,2563.6,352.48,8.06811,-75.527975,144.25,-0.06,-0.28,0.89,4.1,14.36,59.77,-7.27,-0.98,1.6,25.7,74897.0,2477.17,2245.007,0.0006,0.0272,0.0152,0.1425,0.1736,1.0716,0.0034999999999999,0.0086,24.68,43.88,27.25
11:22:03,2546.2,351.46,8.084106,-75.530288,144.42,-0.09,-0.75,1.06,4.39,13.77,59.47,-16.91,-9.28,7.22,25.7,75095.0,2456.14,2268.914,0.0006,0.0273,0.0154,0.1442,0.1754,1.095,0.0034999999999999,0.0087,24.69,43.72,27.25
11:22:27,2570.1,349.49,8.09954,-75.532744,140.45,-0.89,0.01,1.17,4.98,13.48,59.77,3.1,-6.81,-8.46,25.8,74850.0,2482.17,2292.638,0.0006,0.0273,0.0154,0.1442,0.1754,1.095,0.0034999999999999,0.0087,24.73,43.36,27.25
11:22:50,2577.8,348.76,8.114429,-75.53575,140.09,-0.14,-0.11,0.98,4.98,13.77,60.35,-7.98,2.85,-2.82,25.8,74660.0,2502.4,2315.963,0.0006,0.0272,0.0155,0.1409,0.1719,1.0486,0.0034999999999999,0.0086,24.78,43.26,27.37
11:23:14,2596.4,350.72,8.130027,-75.538825,143.94,-1.11,-0.13,0.99,4.1,13.77,60.35,-8.03,12.43,-3.57,25.8,74624.0,2506.24,2339.89,0.0006,0.0272,0.0155,0.1425,0.1736,1.0716,0.0034999999999999,0.0086,24.8,43.13,27.5
11:23:38,2592.3,353.18,8.14596,-75.54105600000001,143.42,-0.36,-0.25,0.69,4.39,14.06,60.35,-0.64,3.77,-3.15,25.9,74675.0,2500.8,2363.609,0.0006,0.0272,0.0155,0.1409,0.1719,1.0716,0.0034999999999999,0.0086,24.83,42.97,27.5
11:24:01,2595.6,354.9,8.161378,-75.54261899999999,145.67,-0.05,-0.09,0.73,4.1,14.06,59.77,-6.5,-11.63,3.36,25.9,74693.0,2498.88,2386.929,0.0006,0.0273,0.0155,0.1425,0.1736,1.095,0.0034999999999999,0.0087,24.86,42.7,27.5
11:24:25,2600.4,352.28,8.177541,-75.544381,144.96,0.1,-0.52,0.99,4.1,14.06,60.64,1.75,-8.17,-1.02,26.0,74682.0,2500.06,2410.835,0.0006,0.027,0.0157,0.1392,0.1702,1.0486,0.0034999999999999,0.0086,24.89,42.54,27.5
11:24:49,2602.5,352.94,8.193665,-75.546488,144.7,-0.91,0.24,0.78,4.1,13.48,60.06,-8.27,-4.71,-8.36,26.0,74697.0,2498.46,2434.576,0.0006,0.0266999999999999,0.0158,0.136,0.1669,1.004,0.0034,0.0084,24.91,42.64,27.5
11:25:12,2603.4,354.53,8.209152,-75.548231,143.26,-0.47,-0.24,0.72,3.81,13.77,60.06,7.98,0.96,-4.01,26.0,74684.0,2499.84,2457.91,0.0006,0.0266999999999999,0.0158,0.136,0.1669,1.004,0.0034,0.0084,24.93,42.71,27.5
11:25:36,2611.4,352.31,8.225133,-75.549719,141.88,-0.21,-0.48,1.36,4.39,14.36,59.77,-7.55,5.94,8.14,26.0,74619.0,2506.77,2481.837,0.0006,0.0273,0.0158,0.1409,0.1719,1.095,0.0034999999999999,0.0087,24.98,42.72,27.5
11:26:00,2628.5,349.22,8.240680000000001,-75.552325,143.35,-0.39,-0.86,1.16,4.1,14.06,60.06,-2.35,-25.34,-6.45,26.1,74510.0,2518.4,2505.55,0.0006,0.0273,0.0158,0.1425,0.1736,1.095,0.0034999999999999,0.0087,25.01,42.65,27.62
11:26:23,2642.4,348.64,8.25566,-75.55555,140.12,0.11,-0.01,1.07,4.39,14.06,59.77,-0.08,-4.89,4.57,26.1,74268.0,2544.28,2528.877,0.0006,0.0273,0.0158,0.1409,0.1719,1.095,0.0034999999999999,0.0087,25.05,42.62,27.62
11:26:47,2660.1,348.87,8.271227,-75.55865,143.85,-0.0,-0.8,1.37,4.69,13.77,59.47,-20.03,-13.45,-1.1,26.2,74175.0,2554.23,2552.796,0.0006,0.027,0.0158,0.1376,0.1685,1.0486,0.0034999999999999,0.0086,25.07,42.56,27.75
11:27:11,2676.4,351.01,8.287111,-75.561488,143.95,-0.05,0.23,0.88,4.1,14.65,60.06,12.14,25.18,5.76,26.2,74063.0,2566.24,2576.517,0.0006,0.0272,0.016,0.1376,0.1685,1.0716,0.0034999999999999,0.0086,25.09,42.6,27.62
