time,A_1,course,lat,lot,speed,imuAx,imuAy,imuAz,imuCx,imuCy,imuCz,imuGx,imuGy,imuGz,T_1,P,A_2,Time_Data,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,T_3,RH,T_2
31:42:9.,1007.1,153.97,6.16756,-75.418313,0.0,-0.07,-0.0,1.02,8.5,21.97,62.99,-3.67,1.59,0.69,26.5,79103.0,2039.82,486.123,0.0008,0.0239,0.0097,0.2287,0.2594,0.6723,0.0029,0.0073,25.36,68.77,28.0
31:45:3.,1007.1,153.97,6.16756,-75.418313,0.0,-0.19,0.05,1.0,7.62,21.09,61.52,-3.6,0.24,0.52,26.6,79105.0,2039.61,509.883,0.0008,0.0237999999999999,0.0098999999999999,0.2213,0.2523,0.6570999999999999,0.0029,0.0073,25.47,68.5,28.12
31:51:6.,1007.1,153.97,6.16756,-75.418313,0.0,-0.03,0.02,0.94,7.62,20.8,61.82,-3.64,0.08,0.6,26.7,79109.0,2039.2,533.218,0.0008,0.0233999999999999,0.01,0.2095,0.2408,0.6134000000000001,0.0028,0.0070999999999999,25.58,68.29,28.25
31:54:0.,1007.1,153.97,6.16756,-75.418313,0.0,-0.13,0.02,1.02,9.08,21.68,63.28,-3.73,1.49,0.71,26.8,79106.0,2039.51,557.101,0.0008,0.0235,0.0101,0.2072,0.2385,0.6277,0.0028,0.0070999999999999,25.68,68.07,28.25
31:60:4.,1007.1,153.97,6.16756,-75.418313,0.0,-0.11,-0.05,0.95,7.32,20.8,60.64,-3.65,1.8,0.53,26.9,79105.0,2039.61,580.848,0.0007,0.0236,0.0101,0.2048999999999999,0.2362999999999999,0.6422,0.0028,0.0072,25.79,67.86,28.5
31:62:7.,1007.1,153.97,6.16756,-75.418313,0.0,-0.05,0.07,1.0,7.62,21.09,60.94,-2.73,1.69,0.77,27.0,79110.0,2039.1,604.178,0.0007,0.0236,0.0103,0.2004,0.2319,0.6422,0.0028,0.0072,25.87,67.65,28.5
31:65:1.,2102.0,265.65,6.167379,-75.419831,1.03,-0.25,-0.13,0.98,9.38,20.8,63.57,-5.55,2.33,-0.92,27.1,79100.0,2040.12,628.074,0.0007,0.0235,0.0104,0.196,0.2276,0.6277,0.0028,0.0070999999999999,25.97,67.46,28.62
31:71:5.,2108.6,356.36,6.167573,-75.419988,2.31,-0.08,0.0,1.02,-0.88,9.08,61.23,-3.56,0.9,0.42,27.2,79108.0,2039.31,651.814,0.0007,0.0233999999999999,0.0104,0.1895,0.2212,0.6134000000000001,0.0028,0.0070999999999999,26.05,67.27,28.75
31:73:8.,2117.1,2.32,6.16796,-75.42003100000001,3.97,-0.04,0.03,0.98,-2.05,8.5,61.23,-2.37,2.27,0.37,27.3,79105.0,2039.61,675.146,0.0007,0.0233999999999999,0.0106,0.1853,0.217,0.6134000000000001,0.0028,0.0070999999999999,26.15,67.05,28.75
31:80:2.,2139.0,327.6,6.1685,-75.42008100000001,4.89,0.01,0.02,0.95,2.64,10.25,62.99,-3.65,1.44,5.65,27.3,79104.0,2039.71,699.026,0.0007,0.0233999999999999,0.0106,0.1833,0.215,0.6134000000000001,0.0028,0.0070999999999999,26.22,66.86,28.87
31:82:6.,2143.2,271.68,6.168628,-75.420688,7.24,-0.2,-0.04,0.97,9.08,21.09,63.87,-3.97,3.61,0.46,27.4,79088.0,2041.34,722.779,0.0007,0.0235,0.0107,0.1812,0.2128999999999999,0.6277,0.0028,0.0070999999999999,26.3,66.73,28.87
31:84:9.,2135.3,274.11,6.168647,-75.4215,4.7,-0.0,0.04,0.98,8.79,21.39,62.99,-3.33,0.95,-0.02,27.5,79099.0,2040.22,746.117,0.0007,0.0231,0.0109,0.1772,0.2089,0.5857,0.0027,0.0069999999999999,26.4,66.57,29.0
31:91:3.,2135.2,269.7,6.168643,-75.421538,0.0,0.02,0.01,0.98,7.62,20.51,62.11,-3.21,0.68,0.47,27.6,79081.0,2042.06,769.973,0.0007,0.0232,0.0109,0.1732,0.2048999999999999,0.5993999999999999,0.0028,0.0069999999999999,26.47,66.43,29.0
31:93:7.,2135.2,269.7,6.168643,-75.421538,0.0,-0.07,0.09,1.08,7.91,20.8,61.82,-5.0,-0.09,0.91,27.6,79078.0,2042.36,793.755,0.0007,0.0232,0.011,0.1712999999999999,0.203,0.5993999999999999,0.0028,0.0069999999999999,26.54,66.27,29.12
32:00:0.,2135.2,269.7,6.168643,-75.421538,0.0,-0.12,0.01,0.99,7.62,20.51,62.11,-3.43,-0.53,1.18,27.7,79087.0,2041.44,817.095,0.0007,0.0233999999999999,0.011,0.1712999999999999,0.203,0.6134000000000001,0.0028,0.0070999999999999,26.61,66.14,29.25
32:02:4.,2135.2,269.7,6.168643,-75.421538,0.0,0.08,0.11,1.01,7.91,20.51,60.94,-1.91,-0.66,0.56,27.8,79096.0,2040.53,840.979,0.0007,0.0233999999999999,0.0112,0.1712999999999999,0.203,0.6134000000000001,0.0028,0.0070999999999999,26.68,66.03,29.25
32:04:8.,2135.2,269.7,6.168643,-75.421538,0.0,-0.17,-0.04,1.06,7.32,20.8,60.64,-4.82,2.01,0.72,27.8,79090.0,2041.14,864.732,0.0007,0.0233999999999999,0.0112,0.1674,0.1991,0.6134000000000001,0.0028,0.0070999999999999,26.76,65.89,29.37
32:11:1.,2135.2,269.7,6.168643,-75.421538,0.0,-0.06,0.02,1.01,7.62,20.51,61.23,-4.01,0.73,0.58,27.9,79094.0,2040.73,888.062,0.0007,0.0233999999999999,0.0113,0.1655,0.1972,0.6134000000000001,0.0028,0.0070999999999999,26.82,65.73,29.37
32:13:5.,2135.2,269.7,6.168643,-75.421538,0.0,0.04,0.09,0.97,8.79,21.09,63.28,-2.31,-0.2,0.75,28.0,79097.0,2040.43,911.924,0.0006,0.0233999999999999,0.0113,0.1637,0.1953,0.6134000000000001,0.0028,0.0070999999999999,26.87,65.62,29.37
32:15:9.,2135.2,269.7,6.168643,-75.421538,0.0,0.06,0.1,0.94,8.2,20.8,62.99,-2.14,-1.05,0.71,28.0,79092.0,2040.94,935.692,0.0006,0.0232,0.0113999999999999,0.1618,0.1934,0.5993999999999999,0.0028,0.0069999999999999,26.94,65.51,29.5
32:22:2.,2135.2,269.7,6.168643,-75.421538,0.0,-0.07,0.07,0.96,7.91,20.21,62.11,-3.17,1.3,0.92,28.1,79083.0,2041.85,959.029,0.0006,0.0233999999999999,0.0113999999999999,0.1618,0.1934,0.6134000000000001,0.0028,0.0070999999999999,27.01,65.4,29.62
32:24:6.,2135.2,269.7,6.168643,-75.421538,0.0,-0.26,-0.08,0.98,8.2,20.8,62.11,-4.36,2.26,0.07,28.1,79096.0,2040.53,982.903,0.0006,0.0229,0.0116,0.1563,0.1878,0.5722999999999999,0.0027,0.0069,27.05,65.3,29.62
32:31:0.,2135.2,269.7,6.168643,-75.421538,0.0,-0.06,0.05,0.98,7.32,20.51,61.52,-3.98,1.72,0.86,28.2,79088.0,2041.34,1006.656,0.0006,0.0232,0.0116,0.1581,0.1896999999999999,0.5993999999999999,0.0028,0.0069999999999999,27.11,65.22,29.62
32:33:3.,2135.2,269.7,6.168643,-75.421538,0.0,-0.03,0.03,1.03,7.32,20.21,60.64,-3.12,0.98,1.17,28.2,79097.0,2040.43,1029.994,0.0006,0.0232,0.0116,0.1563,0.1878,0.5993999999999999,0.0028,0.0069999999999999,27.18,65.08,29.75
32:35:7.,2135.2,269.7,6.168643,-75.421538,0.0,-0.08,-0.05,1.02,7.62,21.09,62.11,-2.6,-1.75,0.46,28.3,79107.0,2039.41,1053.878,0.0006,0.0232,0.0116999999999999,0.1563,0.1878,0.5993999999999999,0.0028,0.0069999999999999,27.22,64.97,29.75
32:42:1.,2135.2,269.7,6.168643,-75.421538,0.0,0.12,0.09,0.97,7.32,20.8,61.82,-2.65,-1.37,0.43,28.3,79090.0,2041.14,1077.625,0.0006,0.0232,0.0116999999999999,0.1545,0.186,0.5993999999999999,0.0028,0.0069999999999999,27.28,64.89,29.87
32:44:4.,2135.2,269.7,6.168643,-75.421538,0.0,-0.21,-0.11,0.99,8.2,20.8,62.11,-4.07,2.14,0.86,28.4,79103.0,2039.82,1100.958,0.0006,0.0232,0.0118999999999999,0.1528,0.1842,0.5993999999999999,0.0028,0.0069999999999999,27.32,64.77,29.87
32:50:8.,2135.2,269.7,6.168643,-75.421538,0.0,-0.05,-0.01,1.01,7.03,20.51,61.23,-3.75,-0.79,0.7,28.4,79094.0,2040.73,1124.829,0.0006,0.0232,0.0118999999999999,0.151,0.1823999999999999,0.5993999999999999,0.0028,0.0069999999999999,27.37,64.66,29.87
32:53:2.,2135.2,269.7,6.168643,-75.421538,0.0,-0.1,-0.06,0.98,8.79,21.09,62.99,-3.56,1.18,0.56,28.5,79096.0,2040.53,1148.574,0.0006,0.0232,0.0118999999999999,0.151,0.1823999999999999,0.5993999999999999,0.0028,0.0069999999999999,27.41,64.61,29.87
32:55:5.,2135.2,269.7,6.168643,-75.421538,0.0,-0.07,-0.03,1.02,8.79,21.68,62.7,-2.55,-1.12,0.82,28.5,79094.0,2040.73,1171.918,0.0006,0.0231,0.012,0.1493,0.1805999999999999,0.5857,0.0027,0.0069999999999999,27.47,64.5,30.0
32:61:9.,2135.2,269.7,6.168643,-75.421538,0.0,-0.11,-0.0,0.99,7.91,21.09,61.52,-3.33,0.87,1.01,28.6,79096.0,2040.53,1195.799,0.0006,0.0227999999999999,0.012,0.1442,0.1754,0.5590999999999999,0.0027,0.0068,27.51,64.39,30.12
32:64:3.,2138.4,269.69,6.168645,-75.422069,9.94,-0.12,-0.01,1.05,8.79,21.39,62.99,-3.39,0.04,0.82,28.6,79068.0,2043.38,1219.561,0.0006,0.0229,0.012,0.1459,0.1771,0.5722999999999999,0.0027,0.0069,27.55,64.34,30.12
32:70:6.,2144.1,267.67,6.168607,-75.423213,10.46,-0.06,0.05,1.06,8.2,21.09,61.82,-3.95,4.4,0.66,28.7,79064.0,2043.78,1242.886,0.0006,0.0231,0.0121999999999999,0.1476,0.1789,0.5857,0.0027,0.0069999999999999,27.59,64.22,30.12
32:73:0.,2147.9,268.17,6.168593,-75.424363,9.03,-0.1,0.01,0.99,7.03,20.8,61.52,-4.49,1.63,1.55,28.7,79056.0,2044.6,1266.778,0.0006,0.0231,0.0121999999999999,0.1459,0.1771,0.5857,0.0027,0.0069999999999999,27.64,64.11,30.25
32:75:4.,2158.4,178.04,6.168133,-75.424875,9.88,-0.01,-0.04,1.07,-4.39,29.59,59.77,-3.24,-0.69,0.89,28.8,79057.0,2044.5,1290.521,0.0006,0.0231,0.0121999999999999,0.1459,0.1771,0.5857,0.0027,0.0069999999999999,27.68,63.97,30.25
32:81:7.,2161.4,179.23,6.166877,-75.424825,11.73,-0.03,0.02,1.0,-2.93,30.76,62.4,-4.75,0.92,2.08,28.8,79075.0,2042.67,1313.847,0.0006,0.0231,0.0121999999999999,0.1442,0.1754,0.5857,0.0027,0.0069999999999999,27.75,63.95,30.25
32:84:1.,2157.4,179.96,6.165185,-75.424819,16.97,-0.06,0.1,0.97,-3.52,30.18,60.94,-3.24,1.72,0.75,28.8,79087.0,2041.44,1337.731,0.0006,0.0231,0.0123,0.1442,0.1754,0.5857,0.0027,0.0069999999999999,27.79,63.86,30.25
32:90:5.,2160.9,179.99,6.163713,-75.424813,16.7,-0.02,-0.04,1.0,-2.93,30.76,61.23,-3.04,-0.76,0.87,28.9,79088.0,2041.34,1361.488,0.0006,0.0231,0.0123,0.1442,0.1754,0.5857,0.0027,0.0069999999999999,27.83,63.81,30.37
32:92:8.,2157.6,179.48,6.162063,-75.424788,16.33,-0.09,-0.01,0.99,-3.52,30.47,60.06,-1.66,0.6,0.53,28.9,79105.0,2039.61,1384.809,0.0006,0.0231,0.0123,0.1442,0.1754,0.5857,0.0027,0.0069999999999999,27.86,63.73,30.37
32:95:2.,2154.1,179.87,6.1599580000000005,-75.424775,18.14,0.03,-0.05,1.03,-2.34,31.05,62.11,-3.35,0.26,1.1,28.9,79113.0,2038.8,1408.697,0.0006,0.0227999999999999,0.0125,0.1392,0.1702,0.5590999999999999,0.0027,0.0068,27.9,63.61,30.5
33:01:6.,2151.2,180.48,6.158128,-75.42474399999999,12.37,0.01,0.08,1.06,-3.81,31.64,62.11,-2.82,-1.27,0.91,29.0,79110.0,2039.1,1432.452,0.0006,0.0229,0.0125,0.1392,0.1702,0.5722999999999999,0.0027,0.0069,27.93,63.5,30.5
33:03:9.,2153.7,178.71,6.156512,-75.424769,17.76,-0.12,0.04,1.01,-3.81,30.47,60.35,-1.37,1.15,0.14,29.0,79115.0,2038.6,1455.785,0.0006,0.0231,0.0125,0.1409,0.1719,0.5857,0.0027,0.0069999999999999,27.97,63.5,30.5
33:10:3.,2159.8,182.95,6.15475,-75.42475,12.92,-0.13,-0.02,0.93,-4.1,30.18,59.18,-4.2,2.15,1.85,29.1,79111.0,2039.0,1479.677,0.0006,0.0231,0.0125,0.1409,0.1719,0.5857,0.0027,0.0069999999999999,28.01,63.36,30.62
33:12:7.,2159.8,177.93,6.153075,-75.424756,11.48,-0.07,0.01,0.93,-4.39,29.88,60.06,-3.83,3.05,-0.19,29.1,79113.0,2038.8,1503.419,0.0006,0.0231,0.0126,0.1409,0.1719,0.5857,0.0027,0.0069999999999999,28.04,63.34,30.62
33:15:0.,2157.2,180.24,6.151646,-75.42475,14.4,0.02,-0.01,1.02,-2.93,30.76,61.52,-3.94,-0.37,-0.71,29.1,79126.0,2037.48,1526.751,0.0006,0.0231,0.0126,0.1392,0.1702,0.5462,0.0027,0.0068,28.08,63.31,30.62
33:21:4.,2160.5,179.2,6.150104,-75.424756,14.1,-0.01,0.04,1.01,-3.22,29.88,61.23,-2.97,1.57,0.84,29.2,79125.0,2037.58,1550.621,0.0006,0.0231,0.0126,0.1392,0.1702,0.5857,0.0027,0.0069999999999999,28.11,63.23,30.62
33:23:8.,2148.1,105.12,6.148904,-75.424406,11.52,-0.05,0.05,0.98,-11.72,22.27,61.23,-1.9,-2.53,7.06,29.2,79139.0,2036.16,1574.386,0.0006,0.0231,0.0126,0.1392,0.1702,0.5336,0.0026,0.0067,28.15,63.05,30.62
33:30:1.,2149.3,85.17,6.148925,-75.423288,8.55,-0.06,-0.02,0.98,-12.89,21.68,60.64,-3.85,-0.87,0.62,29.2,79141.0,2035.95,1597.717,0.0006,0.0232,0.0126,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.16,62.93,30.62
33:32:5.,2146.2,6.9,6.1491430000000005,-75.423013,0.0,-0.11,0.03,1.03,-2.93,10.25,61.52,-3.3,0.59,0.31,29.2,79134.0,2036.66,1621.6,0.0006,0.0232,0.0126,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.19,62.85,30.75
33:34:9.,2147.4,0.28,6.15015,-75.42299399999999,38.93,-0.11,0.09,0.99,-4.69,8.79,60.94,0.76,-0.21,0.82,29.3,79089.0,2041.24,1645.334,0.0006,0.0229,0.0128,0.136,0.1669,0.5722999999999999,0.0027,0.0069,28.26,62.89,30.75
33:41:2.,2160.3,358.7,6.158004,-75.423056,95.8,-0.16,-0.02,0.98,-4.1,9.67,61.23,-2.25,-0.39,-2.26,29.2,78999.0,2050.4,1668.675,0.0006,0.0232,0.0128,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.29,62.56,30.75
33:43:6.,2231.9,358.52,6.169261,-75.423263,101.69,-0.21,0.04,0.79,-3.22,10.25,62.11,-4.71,1.74,1.98,29.3,78288.0,2123.07,1692.576,0.0006,0.0232,0.0128,0.1376,0.1685,0.5993999999999999,0.0028,0.0069999999999999,28.32,62.38,30.87
33:50:0.,2328.7,357.06,6.180219999999999,-75.423875,96.61,-0.1,-0.06,0.58,-3.22,10.55,62.4,-2.7,1.09,-0.02,29.3,77294.0,2225.56,1716.315,0.0006,0.0232,0.0128,0.1376,0.1685,0.5993999999999999,0.0028,0.0069999999999999,28.33,62.14,30.75
33:52:3.,2391.6,353.86,6.189922,-75.424881,94.86,-0.1,-0.11,1.1,-3.52,11.43,62.4,-1.95,0.63,0.87,29.4,76560.0,2301.93,1739.638,0.0006,0.0233999999999999,0.0128,0.1392,0.1702,0.6134000000000001,0.0028,0.0070999999999999,28.37,61.94,30.87
33:54:7.,2441.6,349.97,6.200812,-75.426369,107.5,-0.18,-0.11,0.69,-4.1,10.25,62.11,-1.27,0.41,1.47,29.4,76068.0,2353.45,1763.539,0.0006,0.0232,0.0128,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.4,61.88,30.87
33:61:1.,2546.0,350.95,6.213703,-75.42865,117.72,-0.15,-0.1,1.06,-4.1,10.55,62.4,-2.85,1.2,0.77,29.4,75426.0,2421.09,1787.272,0.0006,0.0232,0.0128,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.43,61.64,30.87
33:63:4.,2626.2,346.33,6.226403,-75.431325,127.57,-0.28,0.0,1.08,0.0,10.55,64.16,-2.07,-0.94,-1.37,29.4,74789.0,2488.66,1810.594,0.0006,0.0232,0.0128,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.46,61.31,31.0
33:65:8.,2657.5,355.15,6.241145,-75.433006,143.62,-0.12,0.08,0.93,-4.1,9.67,61.82,0.22,0.28,0.79,29.5,74459.0,2523.85,1834.472,0.0006,0.0231,0.0128,0.1376,0.1685,0.5857,0.0027,0.0069999999999999,28.47,61.19,31.0
33:72:2.,2733.5,47.72,6.255815,-75.429106,134.79,-0.13,-0.08,1.37,-8.2,15.82,64.16,0.75,3.13,-1.71,29.5,73801.0,2594.4,1858.208,0.0006,0.0229,0.0128,0.136,0.1669,0.5722999999999999,0.0027,0.0069,28.51,60.67,31.0
33:74:5.,2773.9,119.1,6.255380000000001,-75.415838,133.85,-0.05,-0.04,1.25,-8.5,26.66,62.4,-2.44,1.02,-1.63,29.5,73367.0,2641.2,1881.55,0.0006,0.0229,0.0128,0.136,0.1669,0.5722999999999999,0.0027,0.0069,28.51,60.37,31.0
33:80:9.,2799.7,161.56,6.24302,-75.406663,140.81,-0.03,-0.09,0.99,-4.69,31.35,59.18,-1.06,1.89,3.02,29.6,73245.0,2654.4,1905.448,0.0006,0.0232,0.0128,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.53,60.13,31.0
33:83:3.,2760.8,149.13,6.228621,-75.399275,150.6,-0.06,0.03,0.92,-6.45,30.76,59.18,-4.52,0.1,0.55,29.6,73408.0,2636.77,1929.201,0.0006,0.0232,0.0128,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.54,59.85,31.0
33:85:6.,2736.9,142.15,6.214678,-75.39075600000001,156.13,-0.04,-0.12,0.96,-8.5,29.0,58.89,-6.17,1.2,0.06,29.6,73630.0,2612.81,1952.529,0.0006,0.0232,0.0128,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.55,59.76,31.12
33:92:0.,2662.9,141.7,6.200693,-75.379494,160.95,0.12,0.01,1.06,-7.32,29.88,60.64,-5.2,-0.24,0.43,29.6,74188.0,2552.84,1976.421,0.0006,0.0231,0.0128,0.1392,0.1702,0.5857,0.0027,0.0069999999999999,28.58,59.7,31.12
33:94:4.,2639.1,141.79,6.186857,-75.368619,152.49,-0.11,-0.12,1.07,-7.62,29.3,60.35,-4.55,-0.27,0.47,29.6,74445.0,2525.35,2000.168,0.0006,0.0232,0.0129,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.61,59.68,31.12
34:00:7.,2637.0,141.61,6.17445,-75.358819,144.81,-0.05,-0.09,0.94,-7.62,29.88,59.77,-3.85,1.98,0.66,29.6,74477.0,2521.93,2023.493,0.0006,0.0232,0.0129,0.1392,0.1702,0.5993999999999999,0.0028,0.0069999999999999,28.61,59.52,31.12
34:03:1.,2641.0,141.45,6.161995,-75.348913,141.1,-0.19,-0.07,0.99,-7.62,30.18,60.06,-4.52,0.53,-0.74,29.7,74500.0,2519.47,2047.398,0.0006,0.0231,0.0129,0.1376,0.1685,0.5857,0.0027,0.0069999999999999,28.64,59.25,31.12
34:05:5.,2654.0,165.84,6.148687000000001,-75.340906,142.09,-0.01,0.02,1.09,-2.34,30.76,60.35,-3.17,-0.05,-0.08,29.7,74512.0,2518.19,2071.13,0.0006,0.0227999999999999,0.0131,0.1344,0.1651999999999999,0.5590999999999999,0.0027,0.0068,28.66,59.04,31.12
34:11:8.,2648.1,159.24,6.133783,-75.33811899999999,139.59,-0.06,0.03,0.8,-6.45,30.76,59.77,-5.27,1.79,1.88,29.7,74492.0,2520.33,2094.453,0.0006,0.0227999999999999,0.0131,0.1344,0.1651999999999999,0.5590999999999999,0.0027,0.0068,28.68,58.91,31.12
34:14:2.,2712.3,116.78,6.1231230000000005,-75.328981,116.5,-0.17,-0.09,0.9,-12.01,27.25,57.71,-5.23,0.66,1.23,29.7,73912.0,2582.46,2118.355,0.0006,0.0231,0.0131,0.1376,0.1685,0.5857,0.0027,0.0069999999999999,28.72,58.7,31.12
34:20:6.,2764.7,67.62,6.122658,-75.31711899999999,109.01,-0.17,-0.14,0.89,-13.18,19.04,59.77,-4.83,0.95,1.67,29.7,73439.0,2633.42,2142.087,0.0006,0.0231,0.0131,0.136,0.1669,0.5857,0.0027,0.0069999999999999,28.73,58.55,31.12
34:22:9.,2810.2,31.59,6.129673,-75.30749399999999,117.79,-0.15,-0.0,0.94,-11.72,14.65,59.47,-8.35,2.62,5.45,29.7,73195.0,2659.82,2165.41,0.0006,0.0229,0.0131,0.1344,0.1651999999999999,0.5722999999999999,0.0027,0.0069,28.78,58.46,31.12
34:25:3.,2805.1,333.79,6.143483,-75.308038,138.38,-0.16,-0.03,1.0,-2.34,10.25,61.23,-6.43,-0.31,1.21,29.8,73117.0,2668.27,2189.334,0.0006,0.0229,0.0131,0.1344,0.1651999999999999,0.5722999999999999,0.0027,0.0069,28.8,58.37,31.12
34:31:7.,2805.0,283.29,6.153954,-75.319975,147.23,-0.12,-0.06,0.93,3.81,15.82,65.04,-6.14,4.01,4.04,29.8,73079.0,2672.39,2213.053,0.0006,0.0229,0.0132,0.1344,0.1651999999999999,0.5722999999999999,0.0027,0.0069,28.82,58.25,31.12
34:34:0.,2813.7,254.36,6.151268,-75.33663100000001,159.0,-0.09,-0.03,0.96,9.08,19.92,59.18,-0.55,2.71,-2.1,29.8,73074.0,2672.93,2236.383,0.0006,0.0231,0.0132,0.1344,0.1651999999999999,0.5857,0.0027,0.0069999999999999,28.83,57.85,31.25
