time,A_1,course,lat,lot,speed,imuAx,imuAy,imuAz,imuCx,imuCy,imuCz,imuGx,imuGy,imuGz,T_1,P,A_2,Time_Data,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,T_3,RH,T_2
16:52:48,1043.0,0.97,8.220825,-72.624781,159.7,-0.26,0.02,0.97,-5.27,9.67,64.16,-1.13,-1.37,0.51,35.1,90009.0,987.68,746.729,0.0006,0.0231,0.011,0.1581,0.1896999999999999,0.5857,0.0027,0.0069999999999999,34.76,48.2,36.37
16:53:12,1069.8,354.84,8.238631,-72.6252,154.77,-0.21,-0.04,0.95,-4.69,10.25,64.45,-2.59,2.48,2.8,34.9,89797.0,1007.12,770.649,0.0006,0.0231,0.0113,0.1528,0.1842,0.5857,0.0027,0.0069999999999999,34.54,48.01,36.25
16:53:36,1148.2,340.32,8.255003,-72.628688,148.63,-0.33,0.03,0.99,-2.05,9.96,64.45,-4.94,1.68,1.92,34.8,89003.0,1080.26,794.371,0.0006,0.0227999999999999,0.0113999999999999,0.1476,0.1789,0.5590999999999999,0.0027,0.0068,34.41,47.86,36.0
16:53:59,1322.5,312.49,8.26777,-72.63624399999999,125.46,-0.31,-0.16,0.95,2.34,14.65,66.5,-4.26,3.16,3.04,34.7,87330.0,1236.14,817.703,0.0006,0.0229,0.0116,0.1459,0.1771,0.5722999999999999,0.0027,0.0069,34.29,47.3,36.0
16:54:23,1506.1,259.74,8.270567,-72.648519,108.0,-0.31,-0.1,1.02,6.74,22.27,62.4,-7.93,-1.14,1.41,34.6,85617.0,1398.26,841.624,0.0006,0.0225,0.0116999999999999,0.1409,0.1719,0.5336,0.0026,0.0067,34.08,45.59,35.87
16:54:47,1660.1,249.79,8.266838,-72.659763,104.16,-0.49,-0.04,0.86,7.62,23.44,60.35,-4.94,-0.34,-0.83,34.3,84172.0,1537.08,865.341,0.0006,0.0222,0.0118999999999999,0.1344,0.1651999999999999,0.5091,0.0026,0.0066,33.87,45.47,35.62
16:55:10,1802.4,243.85,8.261869,-72.670175,108.25,-0.48,-0.08,0.98,7.62,25.49,60.06,-3.01,1.88,2.61,34.0,82872.0,1663.62,888.672,0.0006,0.0227999999999999,0.012,0.136,0.1669,0.5590999999999999,0.0027,0.0068,33.72,44.09,35.25
16:55:34,1942.2,243.65,8.255859,-72.680688,108.84,-0.46,0.02,1.01,7.03,24.61,59.18,-5.0,-4.5,-0.58,34.1,81521.0,1796.85,912.571,0.0006,0.0225,0.0121999999999999,0.1328,0.1636,0.5336,0.0026,0.0067,33.65,41.62,35.37
16:55:58,2094.4,257.18,8.251028,-72.69228100000001,115.48,-0.42,0.02,0.92,9.38,21.97,58.89,-4.58,3.78,-1.77,34.0,79926.0,1956.45,936.296,0.0006,0.0224,0.0125,0.1297,0.1603,0.5212,0.0026,0.0067,33.59,39.85,35.25
16:56:21,2221.2,255.89,8.248696,-72.70451899999999,116.24,-0.33,-0.07,0.85,7.91,21.68,60.35,-2.29,2.96,2.33,34.0,78586.0,2092.54,959.638,0.0005,0.0220999999999999,0.0126,0.1236999999999999,0.154,0.4972999999999999,0.0026,0.0066,33.47,37.33,35.25
16:56:45,2362.1,254.15,8.245277,-72.716825,112.22,-0.27,-0.08,0.83,8.79,22.27,60.06,-6.49,2.45,-1.08,33.9,77315.0,2223.38,983.537,0.0005,0.0219,0.0128,0.1208,0.1509,0.4856,0.0025,0.0065,33.43,34.95,35.12
16:57:09,2500.0,254.88,8.24208,-72.72913100000001,113.33,-0.46,-0.05,0.99,8.79,22.56,60.64,-1.9,-3.72,-0.21,33.8,76076.0,2352.61,1007.269,0.0005,0.0220999999999999,0.0131,0.1208,0.1509,0.4972999999999999,0.0026,0.0066,33.29,32.94,35.0
16:57:32,2619.0,254.3,8.238641000000001,-72.741006,117.06,-0.39,-0.04,0.93,8.2,21.97,60.64,-3.28,4.3,1.18,33.7,75084.0,2457.31,1030.604,0.0005,0.0220999999999999,0.0134,0.1178999999999999,0.1479,0.4972999999999999,0.0026,0.0066,33.18,32.18,34.87
16:57:56,2712.3,260.42,8.235759,-72.754175,128.48,-0.46,0.02,0.93,8.2,20.8,61.82,-3.76,-1.26,-0.37,33.6,74283.0,2542.67,1054.491,0.0005,0.0220999999999999,0.0135,0.1165,0.1464,0.4972999999999999,0.0026,0.0066,33.18,31.89,34.75
16:58:20,2810.4,267.35,8.234262,-72.76921899999999,132.79,-0.32,-0.04,0.84,8.5,19.04,62.7,-4.2,1.53,0.4,33.1,73407.0,2636.88,1078.231,0.0005,0.0220999999999999,0.0138,0.1151,0.1449,0.4972999999999999,0.0026,0.0066,32.79,30.6,34.37
16:58:43,2861.3,265.47,8.233347,-72.784675,152.09,-0.27,-0.03,0.96,7.91,19.04,63.28,-6.43,6.09,-0.1,32.9,73038.0,2676.84,1101.555,0.0005,0.0219,0.0139999999999999,0.1137,0.1434,0.4856,0.0025,0.0065,32.59,30.95,34.12
16:59:07,2890.0,264.84,8.231553,-72.80265,166.28,-0.3,0.03,0.94,8.2,18.46,62.7,-0.18,-3.97,1.4,32.8,72865.0,2695.63,1125.449,0.0005,0.0219,0.0141,0.1124,0.1419,0.4743,0.0025,0.0065,32.54,30.94,34.0
16:59:31,2901.1,268.64,8.230288,-72.821913,176.2,-0.38,0.1,0.97,8.79,17.87,62.7,-2.75,2.14,0.45,32.7,72787.0,2704.11,1149.193,0.0005,0.0219,0.0143,0.111,0.1405,0.4856,0.0025,0.0065,32.4,30.78,33.87
16:59:54,2970.3,269.64,8.230409,-72.840975,171.63,-0.38,0.05,1.1,7.91,19.04,62.7,-1.08,-0.09,1.08,32.3,72222.0,2765.78,1172.524,0.0005,0.0215,0.0146,0.1057,0.1348,0.4522,0.0025,0.0064,32.01,30.75,33.5
17:00:18,3133.5,264.84,8.229441,-72.858313,146.09,-0.17,-0.03,0.79,8.5,19.34,62.11,-5.55,3.92,1.76,32.2,70810.0,2921.64,1196.413,0.0005,0.0216,0.0147,0.1057,0.1348,0.4631,0.0025,0.0064,31.91,30.82,33.37
17:00:42,3221.3,262.89,8.22754,-72.875263,153.31,-0.28,-0.0,0.98,8.2,19.63,62.11,-8.58,0.13,-1.17,32.0,70120.0,2998.71,1220.152,0.0005,0.0216,0.0147,0.1043999999999999,0.1334,0.4631,0.0025,0.0064,31.66,25.19,33.25
17:01:05,3312.3,270.12,8.226668,-72.891481,151.68,-0.3,-0.03,0.95,8.2,17.58,61.82,-4.35,1.17,-1.17,32.0,69333.0,3087.38,1243.476,0.0005,0.0214,0.015,0.1007,0.1292,0.4415,0.0024,0.0063,31.51,21.92,33.12
17:01:29,3416.6,274.17,8.227341000000001,-72.908694,152.52,-0.37,-0.02,0.96,9.08,16.99,62.4,-3.29,1.71,0.72,31.4,68653.0,3164.65,1267.378,0.0004,0.0210999999999999,0.0158,0.0934,0.1213,0.4208,0.0024,0.0062,31.01,16.07,32.62
17:01:53,3449.7,279.88,8.229065,-72.92608100000001,167.77,-0.45,-0.04,0.92,7.62,15.82,62.4,1.31,0.09,1.5,31.3,68242.0,3211.65,1291.122,0.0004,0.0207,0.0166,0.0877,0.115,0.3913,0.0023,0.006,30.9,16.38,32.5
17:02:16,3470.5,276.6,8.231715,-72.944413,173.31,-0.33,-0.13,0.9,7.32,16.7,62.99,-2.94,-0.96,2.19,31.2,67979.0,3241.85,1314.433,0.0004,0.021,0.0171,0.0877,0.115,0.4108,0.0024,0.0060999999999999,30.79,15.61,32.37
17:02:40,3443.6,274.05,8.233255,-72.96480600000001,189.04,-0.35,0.01,0.9,7.62,16.7,61.52,-3.56,-2.6,-0.08,30.9,68043.0,3234.49,1338.335,0.0004,0.021,0.0177,0.0843999999999999,0.1113,0.4108,0.0024,0.0060999999999999,30.58,14.52,32.0
17:03:04,3426.0,278.0,8.23586,-72.986181,193.3,-0.23,-0.02,1.11,7.32,16.11,62.99,-4.04,-2.2,1.4,30.8,68299.0,3205.12,1362.086,0.0004,0.021,0.018,0.0834,0.1101,0.4108,0.0024,0.0060999999999999,30.41,14.82,31.87
17:03:27,3432.7,280.13,8.23895,-73.006525,191.74,-0.34,0.05,1.07,7.03,16.11,63.87,-1.88,3.27,0.53,30.7,68291.0,3206.04,1385.406,0.0004,0.0206,0.0185,0.0802,0.1066,0.3818999999999999,0.0023,0.006,30.23,14.28,31.75
17:03:51,3444.6,254.6,8.238023,-73.0273,185.03,-0.37,0.01,1.04,7.03,21.39,62.99,-3.33,-3.01,1.11,30.6,68170.0,3219.91,1409.317,0.0004,0.0206,0.0187,0.0791999999999999,0.1054,0.3818999999999999,0.0023,0.006,30.16,14.89,31.75
17:04:15,3404.8,245.38,8.230625,-73.046713,183.97,-0.33,-0.06,0.94,7.32,22.85,62.7,-1.91,-0.49,2.49,30.5,68283.0,3206.95,1433.054,0.0004,0.0207,0.0189,0.0791999999999999,0.1054,0.3913,0.0023,0.006,30.01,13.81,31.62
17:04:38,3379.9,238.9,8.221260000000001,-73.063913,181.96,-0.2,-0.14,0.95,7.91,23.73,61.82,-1.96,-0.64,0.48,30.5,68433.0,3189.78,1456.372,0.0004,0.0207,0.0192,0.0791999999999999,0.1054,0.3913,0.0023,0.006,29.97,14.04,31.5
17:05:02,3413.7,240.33,8.211039999999999,-73.081231,180.91,-0.28,0.02,0.88,8.2,22.85,60.06,-6.06,1.27,1.17,30.3,68386.0,3195.16,1480.267,0.0004,0.0206,0.0195,0.0771999999999999,0.1031,0.3818999999999999,0.0023,0.006,29.83,12.61,31.37
17:05:26,3405.9,242.56,8.201875,-73.098838,178.48,-0.28,0.01,1.01,7.91,23.14,61.52,-5.25,1.4,-0.36,30.2,68497.0,3182.46,1504.031,0.0004,0.0206,0.02,0.0762,0.102,0.3818999999999999,0.0023,0.006,29.72,13.29,31.12
17:05:49,3393.2,239.31,8.19258,-73.115606,178.59,-0.3,-0.0,1.21,7.03,23.73,61.52,-6.19,-2.57,0.43,30.0,68616.0,3168.87,1527.326,0.0004,0.0206,0.0203,0.0751999999999999,0.1009,0.3818999999999999,0.0023,0.006,29.53,12.86,31.0
17:06:13,3389.1,236.01,8.181873,-73.13239399999999,176.01,-0.11,0.04,0.91,7.32,24.61,61.52,-4.38,3.55,0.89,29.9,68517.0,3180.18,1551.226,0.0004,0.0206,0.0207,0.0742,0.0998,0.3818999999999999,0.0023,0.006,29.37,13.32,30.87
17:06:37,3381.0,230.8,8.170005,-73.147713,173.25,-0.19,-0.0,0.98,6.74,24.9,60.06,-8.87,6.11,-1.18,29.7,68589.0,3171.95,1574.976,0.0004,0.0207,0.021,0.0742,0.0998,0.3913,0.0023,0.006,29.26,13.93,30.62
17:07:00,3411.0,233.81,8.158787,-73.162494,170.03,-0.21,0.0,0.88,7.62,24.61,60.35,-1.49,4.59,0.6,29.6,68315.0,3203.29,1598.296,0.0004,0.0207,0.021,0.0742,0.0998,0.3913,0.0023,0.006,29.08,13.61,30.62
17:07:24,3440.3,230.76,8.14734,-73.177363,167.25,-0.24,-0.01,0.9,7.32,24.61,60.64,-2.58,1.99,1.72,29.4,68170.0,3219.91,1622.194,0.0004,0.0203,0.0213,0.0704,0.0953999999999999,0.3636,0.0022,0.0059,28.89,13.18,30.37
17:07:48,3394.0,225.58,8.134468,-73.1914,172.93,-0.16,-0.11,0.95,6.45,25.78,60.06,-7.43,3.86,0.08,29.4,68493.0,3182.92,1645.955,0.0004,0.0206,0.0213,0.0732,0.0987,0.3818999999999999,0.0023,0.006,28.75,12.91,30.37
17:08:11,3355.6,232.0,8.12252,-73.205713,172.64,-0.28,-0.08,0.96,6.45,24.9,60.94,-6.33,1.93,0.45,29.3,68716.0,3157.46,1669.268,0.0004,0.0206,0.0215,0.0723,0.0975999999999999,0.3818999999999999,0.0023,0.006,28.72,13.13,30.37
17:08:35,3402.9,235.79,8.111744999999999,-73.220975,162.01,-0.16,-0.01,0.95,7.03,24.61,60.64,-3.11,-1.0,0.49,29.1,68334.0,3201.11,1693.159,0.0004,0.0207,0.0219,0.0723,0.0975999999999999,0.3913,0.0023,0.006,28.59,13.74,30.12
17:08:59,3411.4,229.71,8.101253,-73.235788,163.84,-0.32,-0.0,1.01,6.15,25.78,61.82,-4.19,3.39,0.55,28.9,68296.0,3205.46,1716.913,0.0004,0.0206,0.0219,0.0713,0.0965,0.3818999999999999,0.0023,0.006,28.39,14.54,29.87
17:09:22,3387.8,201.58,8.087003999999999,-73.24525600000001,161.3,-0.3,0.1,1.02,2.34,28.71,60.06,1.22,-4.1,0.6,28.9,68410.0,3192.41,1740.229,0.0004,0.0206,0.0219,0.0723,0.0975999999999999,0.3818999999999999,0.0023,0.006,28.29,13.96,29.87
17:09:46,3362.9,201.02,8.069647,-73.25125,166.6,-0.2,0.09,0.98,2.64,29.0,59.77,-8.0,-0.49,0.74,28.9,68604.0,3170.24,1764.136,0.0004,0.0207,0.022,0.0723,0.0975999999999999,0.3913,0.0023,0.006,28.28,15.86,30.0
17:10:10,3389.1,197.2,8.052479,-73.256925,157.01,-0.17,-0.01,0.89,2.64,29.0,58.89,-2.72,2.17,1.73,28.9,68425.0,3190.7,1787.875,0.0004,0.0207,0.0219,0.0723,0.0975999999999999,0.3913,0.0023,0.006,28.26,14.11,29.87
17:10:33,3390.3,229.63,8.037975,-73.265563,166.6,-0.26,0.06,0.92,7.91,21.97,60.35,-2.71,0.72,-1.16,28.7,68345.0,3199.85,1811.188,0.0004,0.0208,0.0219,0.0732,0.0987,0.4009,0.0023,0.0060999999999999,28.19,12.88,29.87
17:10:57,3350.0,245.96,8.028624,-73.28275,179.1,-0.31,0.07,0.96,8.5,19.34,62.7,-4.33,1.33,0.31,28.5,68686.0,3160.89,1835.088,0.0004,0.0206,0.0225,0.0704,0.0953999999999999,0.3818999999999999,0.0023,0.006,28.07,13.64,29.5
17:11:21,3362.5,244.3,8.020652,-73.300944,176.8,-0.27,0.01,0.99,7.62,19.92,62.99,-5.77,0.69,1.56,28.1,68630.0,3167.27,1859.344,0.0004,0.0207,0.0225,0.0704,0.0953999999999999,0.3913,0.0023,0.006,27.75,13.7,29.12
17:11:45,3359.1,244.05,8.012312,-73.318488,174.16,-0.3,-0.01,0.91,7.91,19.92,62.7,-2.98,-1.39,0.84,27.9,68551.0,3176.29,1883.662,0.0004,0.0212,0.0225,0.0742,0.0998,0.431,0.0024,0.0062,27.64,19.67,29.0
17:12:09,3350.4,242.05,8.003384,-73.335963,174.8,-0.25,0.02,1.0,8.5,20.51,63.28,-3.93,1.58,0.47,27.9,68665.0,3163.28,1907.559,0.0004,0.0207,0.022,0.0723,0.0943,0.3636,0.0022,0.0059,27.47,14.68,29.12
17:12:33,3348.4,240.27,7.99391,-73.352863,172.99,-0.28,-0.03,0.96,8.5,20.8,62.7,-3.87,3.51,0.6,28.0,68725.0,3156.44,1931.301,0.0004,0.0207,0.022,0.0713,0.0965,0.3913,0.0023,0.006,27.51,13.85,29.12
17:12:57,3338.0,239.33,7.984222999999999,-73.369563,172.59,-0.33,0.03,0.99,7.62,20.8,62.99,-4.88,-0.17,-0.25,27.7,68765.0,3151.88,1955.619,0.0004,0.0208,0.0224,0.0723,0.0975999999999999,0.4009,0.0023,0.0060999999999999,27.26,12.46,28.87
17:13:21,3349.2,238.27,7.974408,-73.386094,171.42,-0.13,0.07,0.96,7.91,21.39,63.28,-4.04,-0.33,1.69,27.5,68708.0,3158.38,1979.527,0.0004,0.0207,0.0227,0.0704,0.0953999999999999,0.3913,0.0023,0.006,26.98,11.98,28.62
17:13:45,3359.6,218.59,7.961643,-73.399919,166.8,-0.17,0.07,0.97,6.15,24.02,61.23,-6.0,0.2,1.36,27.5,68666.0,3163.17,2003.281,0.0004,0.0207,0.0232,0.0695,0.0943,0.3913,0.0023,0.006,26.93,12.75,28.75
17:14:09,3340.8,215.94,7.946631,-73.411163,168.36,-0.21,0.03,1.04,5.86,24.02,61.23,-2.11,0.11,-0.04,27.7,68790.0,3149.03,2027.591,0.0004,0.0208,0.0233999999999999,0.0695,0.0943,0.4009,0.0023,0.0060999999999999,26.86,12.21,28.87
17:14:33,3350.0,216.04,7.931485,-73.42195,167.93,-0.35,-0.04,0.93,6.45,24.61,61.23,-3.37,1.36,0.03,27.7,68710.0,3158.15,2051.495,0.0004,0.0204,0.0237999999999999,0.0676,0.0922,0.3727,0.0023,0.0059,26.82,12.28,28.87
17:14:57,3306.9,219.19,7.916465,-73.433513,169.36,-0.26,-0.04,0.93,6.45,23.44,61.82,-3.47,1.08,1.32,27.6,69009.0,3124.12,2075.248,0.0004,0.0206,0.0239,0.0668,0.0911999999999999,0.3818999999999999,0.0023,0.006,26.9,12.75,28.75
17:15:21,3249.9,222.8,7.902253,-73.44625,169.72,-0.24,0.03,0.95,6.74,23.14,62.4,-4.23,1.69,1.19,27.5,69496.0,3068.95,2099.56,0.0004,0.021,0.0241,0.0695,0.0943,0.4108,0.0024,0.0060999999999999,26.84,15.34,28.75
17:15:45,3185.5,221.7,7.8884,-73.458975,165.54,-0.14,0.03,0.97,6.45,22.85,61.82,-3.71,-1.58,0.66,27.5,69993.0,3012.97,2123.472,0.0004,0.021,0.0239,0.0695,0.0943,0.4108,0.0024,0.0060999999999999,26.82,15.11,28.75
17:16:09,3120.9,221.53,7.874544999999999,-73.471194,164.37,-0.28,0.09,1.0,7.62,23.14,62.4,-4.17,-0.27,0.65,27.4,70529.0,2952.95,2147.216,0.0004,0.021,0.0241,0.0695,0.0943,0.4108,0.0024,0.0060999999999999,26.8,14.8,28.62
17:16:33,3046.0,223.39,7.860989999999999,-73.48356899999999,165.05,-0.23,0.15,1.07,7.62,22.85,62.4,-4.49,2.03,0.89,27.6,71113.0,2887.98,2171.527,0.0004,0.021,0.0241,0.0704,0.0953999999999999,0.4108,0.0024,0.0060999999999999,26.78,16.69,28.87
17:16:57,2991.9,220.39,7.847497,-73.4959,161.26,-0.14,0.05,0.98,7.03,23.14,62.99,-1.3,1.38,0.95,27.6,71587.0,2835.57,2195.419,0.0004,0.0210999999999999,0.0241,0.0713,0.0965,0.4208,0.0024,0.0062,26.86,18.95,28.87
17:17:21,2937.8,218.99,7.833744999999999,-73.507475,160.15,-0.22,0.06,0.93,6.45,23.73,61.82,-5.08,1.93,1.21,27.6,72066.0,2782.88,2219.18,0.0004,0.0212,0.0239,0.0723,0.0975999999999999,0.431,0.0024,0.0062,26.9,20.37,28.75
17:17:45,2874.0,218.17,7.819847999999999,-73.51853100000001,158.64,-0.25,0.0,0.96,6.15,24.9,61.52,-5.77,1.94,0.66,27.6,72564.0,2728.41,2243.483,0.0004,0.0212,0.0237999999999999,0.0723,0.0975999999999999,0.431,0.0024,0.0062,26.9,21.74,28.75
17:18:09,2804.8,220.39,7.806261999999999,-73.52981899999999,158.57,-0.27,-0.06,0.98,6.45,25.2,61.52,-0.45,-2.34,0.85,27.8,73135.0,2666.32,2267.394,0.0004,0.0214,0.0233999999999999,0.0742,0.0998,0.4415,0.0024,0.0063,27.04,23.33,29.0
17:18:33,2738.7,215.2,7.792302999999999,-73.540644,158.32,-0.23,0.08,0.99,5.86,25.78,60.64,-2.62,0.66,0.04,27.8,73639.0,2611.84,2291.146,0.0004,0.0210999999999999,0.0231,0.0732,0.0987,0.4208,0.0024,0.0062,27.12,26.91,29.12
17:18:56,2696.4,211.41,7.778289999999999,-73.54995600000001,154.6,-0.23,-0.02,0.97,4.69,26.95,60.64,-5.18,1.32,0.14,27.8,73993.0,2573.76,2314.458,0.0004,0.0216,0.0225,0.0771999999999999,0.1031,0.4631,0.0025,0.0064,27.15,29.57,29.12
17:19:20,2679.7,205.12,7.763342999999999,-73.557838,147.98,-0.14,-0.02,0.89,4.1,28.13,59.18,-5.75,1.9,1.39,27.9,74151.0,2556.81,2338.369,0.0004,0.0218,0.0219,0.0802,0.1066,0.4743,0.0025,0.0065,27.09,29.92,29.12
