time,A_1,course,lat,lot,speed,imuAx,imuAy,imuAz,imuCx,imuCy,imuCz,imuGx,imuGy,imuGz,T_1,P,A_2,Time_Data,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,T_3,RH,T_2
17:37:31,2955.8,2.05,6.669222,-75.433844,139.23,-0.02,-0.35,0.75,0.59,33.4,58.3,11.9,-5.58,-8.67,29.5,71934.0,2797.37,511.333,0.0014,0.0318,0.0073,0.5489,0.5456,1.9298,0.0045,0.0106,28.54,42.91,31.0
17:37:54,2965.3,6.36,6.683909,-75.432544,139.1,-0.27,-0.14,0.88,0.29,31.93,58.3,-19.94,-6.18,1.37,29.6,71911.0,2799.9,534.671,0.0014,0.0317,0.0075,0.5219,0.5228,1.8907,0.0044,0.0106,28.62,42.84,31.0
17:38:18,2916.7,6.63,6.699925,-75.430788,147.59,0.17,-0.22,1.07,0.88,33.4,57.13,32.55,-1.28,-7.45,29.7,72268.0,2760.75,558.571,0.0013,0.0315,0.0076,0.4962,0.5008,1.8524,0.0044,0.0105,28.65,42.92,31.25
17:38:42,2907.0,7.93,6.7159130000000005,-75.4288,138.31,-0.15,-0.7,1.21,3.22,32.81,57.13,24.95,-7.61,-7.4,29.7,72319.0,2755.17,582.305,0.0013,0.0315,0.0077,0.4813,0.488,1.8524,0.0044,0.0105,28.69,42.89,31.12
17:39:05,2876.3,8.94,6.730708,-75.42665600000001,144.26,0.15,-0.26,0.7,3.52,31.64,58.01,14.52,1.12,-6.69,29.7,72541.0,2730.92,605.654,0.0013,0.0313,0.0079,0.4621,0.4715,1.8148,0.0044,0.0104,28.72,42.56,31.12
17:39:29,2888.4,1.1,6.74635,-75.425688,138.42,0.01,-0.02,0.7,-0.29,32.23,58.3,-17.5,-5.43,6.52,29.7,72428.0,2743.25,629.532,0.0013,0.0313,0.008,0.4437,0.4553999999999999,1.7416,0.0043,0.0103,28.78,42.56,31.12
17:39:53,2886.7,359.0,6.761773,-75.425863,138.9,-0.11,0.01,1.22,-0.88,29.88,59.18,-45.14,-18.1,-10.51,29.7,72515.0,2733.75,653.329,0.0012,0.0313,0.0081999999999999,0.4303,0.4437,1.8148,0.0044,0.0104,28.83,42.8,31.12
17:40:16,2869.3,2.35,6.776847,-75.425606,138.86,-0.67,-0.69,0.64,1.76,31.64,58.3,-10.26,11.76,4.81,29.8,72738.0,2709.44,676.669,0.0012,0.031,0.0083,0.4172999999999999,0.4322999999999999,1.7416,0.0043,0.0103,28.83,43.07,31.37
17:40:40,2847.5,10.53,6.792323,-75.423925,144.65,0.02,-0.09,0.87,2.05,31.35,57.71,-29.75,2.65,-4.73,29.8,72930.0,2688.56,700.564,0.0012,0.0311,0.0083,0.4046,0.4211,1.7778999999999998,0.0043,0.0103,28.86,42.67,31.25
17:41:04,2833.6,7.18,6.808063000000001,-75.4216,137.97,-0.17,-0.43,0.61,1.17,33.11,58.01,-2.88,-17.36,7.99,29.6,72937.0,2687.8,724.287,0.0012,0.0311,0.0084,0.3963,0.4138,1.7778999999999998,0.0043,0.0103,28.91,42.61,31.12
17:41:27,2829.8,6.18,6.822933,-75.419863,138.74,-0.77,-0.85,0.87,1.17,31.05,59.47,-3.31,10.53,3.65,29.7,73025.0,2678.25,747.632,0.0011,0.0311,0.0086,0.3843,0.4031,1.7778999999999998,0.0043,0.0103,28.91,42.61,31.25
17:41:51,2841.4,6.0,6.838141,-75.41829399999999,136.75,0.1,0.18,0.72,0.88,33.4,58.59,-33.56,-3.45,-3.14,29.8,72943.0,2687.15,771.523,0.0011,0.0311,0.0087,0.3764,0.3961,1.7778999999999998,0.0043,0.0103,28.97,42.62,31.25
17:42:15,2774.2,359.25,6.854394,-75.41663100000001,146.67,-0.36,-0.31,0.84,3.22,33.11,55.37,-25.15,-10.13,5.55,29.8,73536.0,2622.95,795.265,0.0011,0.031,0.0087,0.3649,0.3858,1.7416,0.0043,0.0103,28.94,42.95,31.37
17:42:38,2741.3,1.92,6.870260000000001,-75.41765600000001,148.76,-0.41,-0.37,0.89,1.46,31.35,58.59,-26.61,27.21,-2.54,29.8,73859.0,2588.16,818.591,0.0011,0.031,0.0089,0.3574,0.379,1.7416,0.0043,0.0103,28.97,43.02,31.37
17:43:02,2705.7,10.99,6.886658000000001,-75.415525,143.87,-0.84,-0.13,1.02,1.46,31.64,59.47,-12.5,-2.89,-0.14,29.9,74150.0,2556.91,842.524,0.0011,0.0311,0.009,0.35,0.3724,1.7778999999999998,0.0043,0.0103,28.97,43.23,31.37
17:43:26,2716.8,11.79,6.902269,-75.41220600000001,143.85,-0.93,-0.79,0.66,2.64,34.28,57.13,-18.82,10.46,5.35,29.7,74066.0,2565.92,866.229,0.0009,0.027,0.0093999999999999,0.2747,0.3031,1.0486,0.0034999999999999,0.0086,28.97,41.74,31.12
17:43:49,2709.1,9.11,6.917122999999999,-75.409525,139.28,0.23,0.23,0.88,3.22,32.81,58.3,39.11,-9.0,3.53,29.7,74121.0,2560.02,889.554,0.0009,0.0266999999999999,0.0096,0.2632,0.2923,1.004,0.0034,0.0084,28.96,41.67,31.12
17:44:13,2743.7,8.65,6.931808999999999,-75.407156,133.68,0.14,-0.59,1.17,1.76,33.98,57.13,24.12,-5.13,-0.11,29.7,73781.0,2596.55,913.467,0.0009,0.0265,0.0097,0.2548,0.2844,0.9823,0.0034,0.0084,28.93,41.46,31.12
17:44:37,2746.4,10.79,6.946835000000001,-75.40473100000001,138.05,-0.16,-0.57,0.78,2.93,32.52,57.42,17.51,3.84,3.34,29.6,73752.0,2599.67,937.211,0.0008,0.0264,0.0098999999999999,0.2467,0.2767,0.961,0.0034,0.0083,28.91,39.48,31.0
17:45:00,2727.7,14.46,6.96148,-75.401375,145.74,-0.16,-0.82,0.89,2.93,31.93,58.3,-8.8,0.1,6.9,29.6,73990.0,2574.08,960.52,0.0008,0.0266999999999999,0.01,0.2414,0.2717,1.004,0.0034,0.0084,28.96,39.55,31.0
17:45:24,2735.6,13.66,6.97647,-75.39729399999999,138.8,-0.34,-0.85,0.99,1.76,31.93,58.01,19.67,3.95,-2.01,29.5,73866.0,2587.4,984.437,0.0008,0.0268,0.0101,0.2387999999999999,0.2692,1.0261,0.0034999999999999,0.0085,28.93,40.91,30.87
17:45:48,2681.8,2.54,6.99225,-75.395188,148.63,-0.51,-1.04,0.72,-0.29,33.11,58.01,-17.2,8.19,9.77,29.6,74310.0,2539.78,1008.164,0.0008,0.0268,0.0103,0.2362999999999999,0.2667,1.0261,0.0034999999999999,0.0085,28.93,42.07,31.0
17:46:11,2639.9,354.34,7.008037,-75.395581,147.31,-0.12,-0.74,0.66,-1.17,32.23,59.77,-14.7,2.3,9.57,29.6,74651.0,2503.36,1031.498,0.0008,0.0268,0.0104,0.2337,0.2643,1.0261,0.0034999999999999,0.0085,28.91,43.42,31.0
17:46:35,2584.6,350.21,7.024522,-75.398219,147.88,0.06,-0.05,0.93,-1.17,29.88,60.35,-32.09,16.19,1.78,29.6,75174.0,2447.76,1055.41,0.0008,0.0268,0.0104,0.2312,0.2618,1.0261,0.0034999999999999,0.0085,28.9,43.76,31.0
17:46:59,2545.1,349.03,7.040638,-75.401038,147.16,-1.27,-0.5,0.98,0.0,31.93,58.59,-45.2,-17.44,-1.96,29.6,75497.0,2413.58,1079.141,0.0008,0.0268,0.0104,0.2287,0.2594,0.961,0.0034,0.0083,28.9,44.56,31.0
17:47:22,2482.2,351.48,7.0563720000000005,-75.404563,150.53,-0.02,-0.05,0.95,-1.17,30.18,60.06,-13.47,-17.65,-4.78,29.6,75999.0,2360.7,1102.478,0.0008,0.0268,0.0104,0.2287,0.2594,1.0261,0.0034999999999999,0.0085,28.9,44.9,31.12
17:47:46,2425.3,355.32,7.073019,-75.406275,149.29,-0.52,-0.72,1.15,-1.17,32.52,58.89,19.98,26.92,-4.75,29.7,76494.0,2308.82,1126.386,0.0008,0.0268,0.0106,0.2237,0.2546,1.0261,0.0034999999999999,0.0085,28.9,45.13,31.12
17:48:10,2331.3,355.04,7.089998,-75.407831,153.95,-0.89,-0.77,0.73,-0.88,30.76,59.47,-12.29,12.33,11.92,29.6,77231.0,2232.09,1150.097,0.0008,0.0264,0.0106,0.2165,0.2476,0.961,0.0034,0.0083,28.9,44.63,31.0
17:48:33,2235.3,352.16,7.106472,-75.409644,154.15,0.5,-0.02,0.76,-0.88,30.76,58.89,16.66,-23.74,-7.84,29.6,78093.0,2143.09,1173.436,0.0008,0.0266999999999999,0.0107,0.2165,0.2476,1.004,0.0034,0.0084,28.9,44.96,31.0
17:48:57,2143.7,351.93,7.123697,-75.41238100000001,152.54,-0.05,-0.38,0.54,-1.76,31.93,59.77,0.21,-11.38,10.11,29.5,78927.0,2057.74,1197.337,0.0008,0.0268,0.0109,0.2141,0.2453,1.0261,0.0034999999999999,0.0085,28.9,46.9,31.0
17:49:21,2050.2,351.9,7.14082,-75.414781,155.44,-0.51,-0.66,0.88,-1.17,31.93,58.59,19.0,32.26,5.56,29.5,79806.0,1968.56,1221.063,0.0008,0.0268,0.0109,0.2118,0.2430999999999999,1.0261,0.0034999999999999,0.0085,28.93,48.02,31.0
17:49:44,1969.9,352.25,7.1573,-75.417013,156.83,-0.18,-0.75,0.9,-0.59,31.64,58.3,8.27,16.03,5.81,29.5,80547.0,1894.01,1244.393,0.0008,0.0268,0.0109,0.2095,0.2362999999999999,0.961,0.0034,0.0083,28.94,48.18,31.0
17:50:08,1953.4,357.05,7.17408,-75.418588,147.69,-0.25,-0.29,0.94,0.59,31.93,58.3,-3.32,5.42,-2.49,29.5,80691.0,1879.58,1268.293,0.0008,0.0266999999999999,0.011,0.2072,0.2385,1.004,0.0034,0.0084,28.94,48.19,31.0
17:50:32,1925.7,358.93,7.190622,-75.419113,147.13,-0.59,-0.78,1.01,0.59,32.52,57.71,-9.92,-7.8,4.5,29.5,81007.0,1848.0,1292.025,0.0007,0.0266999999999999,0.0112,0.2048999999999999,0.2362999999999999,1.004,0.0034,0.0084,28.93,47.23,31.0
17:50:55,1860.3,354.32,7.206486999999999,-75.419881,152.55,-0.03,0.18,0.59,0.0,31.64,57.71,-45.12,-4.43,4.61,29.4,81653.0,1783.75,1315.378,0.0007,0.0266999999999999,0.0113,0.2004,0.2319,1.004,0.0034,0.0084,28.9,46.3,31.0
17:51:19,1723.6,352.78,7.223675,-75.42191899999999,153.59,-0.38,-0.77,0.67,-0.29,32.23,58.3,5.54,9.37,7.57,29.4,82843.0,1666.46,1339.266,0.0007,0.0266999999999999,0.0113999999999999,0.1938,0.2254,1.004,0.0034,0.0084,28.96,46.27,30.87
17:51:43,1573.7,354.8,7.241063,-75.423738,157.12,-0.63,-0.39,1.25,0.29,31.93,58.3,-47.2,-7.57,1.92,29.3,84331.0,1521.71,1362.985,0.0007,0.0264,0.0116,0.1873999999999999,0.2191,0.961,0.0034,0.0083,28.91,48.22,30.87
17:52:06,1469.2,356.62,7.257335,-75.42505,149.58,0.23,0.67,1.38,0.29,31.93,58.89,-14.45,-9.16,-7.48,29.3,85468.0,1412.49,1386.314,0.0007,0.0262,0.0118999999999999,0.1833,0.215,0.9402,0.0033,0.0081999999999999,28.91,45.9,30.75
17:52:30,1388.5,1.26,7.273241,-75.4253,135.76,-0.33,0.08,1.17,1.46,32.23,58.59,-35.3,-5.36,-10.06,29.4,86313.0,1332.08,1410.245,0.0007,0.0266999999999999,0.012,0.1833,0.215,1.004,0.0034,0.0084,28.9,49.4,30.87
17:52:54,1342.0,6.25,7.288403,-75.424019,138.87,-0.18,-0.16,1.15,2.05,32.81,56.84,32.78,21.73,-7.65,29.4,86686.0,1296.78,1433.963,0.0007,0.0268,0.012,0.1853,0.217,1.0261,0.0034999999999999,0.0085,28.96,52.13,31.0
17:53:17,1263.2,17.53,7.303269999999999,-75.42061899999999,144.95,0.05,-0.39,0.84,4.39,33.11,56.54,-22.96,-11.86,1.3,29.6,87459.0,1224.03,1457.31,0.0007,0.0266999999999999,0.012,0.1833,0.215,1.004,0.0034,0.0084,28.98,53.22,31.0
17:53:41,1216.1,339.93,7.318627999999999,-75.420381,131.39,0.27,0.36,0.61,-1.46,29.88,60.64,11.94,-12.98,-2.34,29.6,88177.0,1156.92,1481.205,0.0007,0.0268,0.012,0.1853,0.217,1.0261,0.0034999999999999,0.0085,29.0,53.84,31.0
17:54:05,1117.9,336.83,7.331873,-75.4261,126.38,0.51,-0.06,0.87,-2.64,29.88,60.64,39.67,-34.42,-6.39,29.7,89108.0,1070.56,1504.939,0.0007,0.0268,0.012,0.1853,0.217,1.0261,0.0034999999999999,0.0085,29.05,55.08,31.25
17:54:28,1096.7,352.15,7.344588000000001,-75.429813,122.7,-0.54,-0.64,0.93,-1.76,29.59,60.64,15.14,14.98,2.62,29.8,89129.0,1068.62,1528.274,0.0007,0.027,0.012,0.1833,0.215,1.0486,0.0034999999999999,0.0086,29.08,55.78,31.25
17:54:52,1256.1,9.53,7.356737,-75.429819,98.17,-0.2,-0.25,0.81,1.17,31.05,59.18,11.44,-8.74,-7.0,29.7,87506.0,1219.63,1552.172,0.0007,0.0268,0.012,0.1833,0.215,0.9823,0.0034,0.0084,29.14,54.71,31.12
17:55:16,1222.1,50.15,7.367232,-75.424013,113.02,-0.51,-0.5,1.02,8.2,32.23,57.71,1.96,5.52,0.88,29.8,87957.0,1177.44,1575.895,0.0007,0.0268,0.0121999999999999,0.1812,0.2128999999999999,1.0261,0.0034999999999999,0.0085,29.18,54.85,31.37
17:55:39,1121.4,137.23,7.367341000000001,-75.41239399999999,130.7,0.02,-0.4,0.75,14.06,19.34,61.82,-9.57,-1.15,-9.02,29.9,88813.0,1097.85,1599.229,0.0007,0.0265,0.0121999999999999,0.1792,0.2109,0.9823,0.0034,0.0084,29.22,54.69,31.5
17:56:03,1103.7,202.86,7.352492,-75.411525,132.07,-0.75,-0.66,0.85,4.39,11.13,60.06,4.92,12.95,-3.29,30.1,89150.0,1066.68,1623.058,0.0007,0.0266999999999999,0.0121999999999999,0.1792,0.2109,1.004,0.0034,0.0084,29.22,51.74,31.62
17:56:27,1145.7,302.97,7.351709,-75.42490600000001,115.95,-0.01,-0.3,1.03,-6.74,22.56,61.52,7.6,-10.25,-10.01,30.2,88503.0,1126.6,1646.838,0.0007,0.027,0.0125,0.1772,0.2089,1.0486,0.0034999999999999,0.0086,29.28,54.31,31.75
