time,A_1,course,lat,lot,speed,imuAx,imuAy,imuAz,imuCx,imuCy,imuCz,imuGx,imuGy,imuGz,T_1,P,A_2,Time_Data,NH3,CO,NO2,C3H8,C4H10,CH4,H2,C2H5OH,T_3,RH,T_2
10:29:41,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.98,-2.64,-49.22,95.21,-3.46,0.72,0.5,25.0,78905.0,2059.98,462.065,0.0011,0.0224,0.0098999999999999,0.3686999999999999,0.3892,0.5212,0.0026,0.0067,23.8,71.24,26.5
10:30:05,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-3.22,-48.34,95.8,-3.61,0.85,0.72,25.1,78899.0,2060.59,485.951,0.0011,0.0222,0.01,0.3536999999999999,0.3757,0.5091,0.0026,0.0066,23.87,70.92,26.5
10:30:29,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-49.22,95.8,-3.55,0.95,0.55,25.2,78899.0,2060.59,509.702,0.001,0.0219,0.0101,0.3322,0.3561999999999999,0.4856,0.0025,0.0065,23.93,70.65,26.62
10:30:52,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.64,-48.93,95.51,-3.24,0.77,0.85,25.2,78905.0,2059.98,533.048,0.001,0.0220999999999999,0.0103,0.3253,0.35,0.4972999999999999,0.0026,0.0066,24.01,70.38,26.62
10:31:16,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-3.22,-48.93,95.21,-3.49,0.92,0.53,25.3,78907.0,2059.77,556.918,0.001,0.0219,0.0104,0.3152,0.3407,0.4856,0.0025,0.0065,24.09,70.11,26.75
10:31:40,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.05,0.97,-2.34,-48.63,95.51,-3.56,0.43,0.63,25.4,78911.0,2059.37,580.669,0.001,0.0220999999999999,0.0106,0.3054,0.3317,0.4972999999999999,0.0026,0.0066,24.14,69.86,26.87
10:32:03,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.93,-48.93,94.92,-3.28,0.56,0.92,25.4,78909.0,2059.57,604.002,0.001,0.0219,0.0107,0.2959,0.3228999999999999,0.4856,0.0025,0.0065,24.19,69.62,26.87
10:32:27,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.64,-48.63,95.51,-3.47,0.93,0.79,25.5,78909.0,2059.57,627.883,0.0009,0.0219,0.0109,0.2897,0.3171,0.4856,0.0025,0.0065,24.26,69.4,26.87
10:32:51,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-3.22,-48.63,95.21,-3.56,1.19,0.88,25.5,78913.0,2059.16,651.642,0.0009,0.0219,0.011,0.2805999999999999,0.3031,0.4522,0.0025,0.0064,24.3,69.18,27.0
10:33:14,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-49.22,95.21,-3.65,0.66,0.44,25.6,78913.0,2059.16,674.968,0.0009,0.0219,0.0112,0.2747,0.3031,0.4856,0.0025,0.0065,24.34,68.99,27.12
10:33:38,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.96,-2.64,-49.22,95.21,-3.41,0.86,0.83,25.6,78910.0,2059.47,698.846,0.0009,0.0219,0.0113,0.2689,0.2977,0.4856,0.0025,0.0065,24.4,68.77,27.0
10:34:02,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-3.22,-48.63,95.51,-3.71,1.12,0.52,25.7,78909.0,2059.57,722.609,0.0009,0.0214,0.0113999999999999,0.2548,0.2844,0.4415,0.0024,0.0063,24.44,68.6,27.12
10:34:25,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-3.22,-48.63,95.21,-3.33,0.78,0.59,25.7,78922.0,2058.25,745.944,0.0009,0.0216,0.0116,0.2548,0.2844,0.4631,0.0025,0.0064,24.48,68.44,27.12
10:34:49,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.34,-48.63,95.8,-3.4,0.57,0.54,25.8,78917.0,2058.76,769.819,0.0009,0.0218,0.0116,0.2521,0.2818,0.4743,0.0025,0.0065,24.53,68.28,27.25
10:35:13,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.34,-49.51,95.21,-3.43,0.79,0.72,25.8,78910.0,2059.47,793.575,0.0008,0.0216,0.0116999999999999,0.2441,0.2742,0.4631,0.0025,0.0064,24.55,68.11,27.25
10:35:36,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.34,-50.68,94.34,-3.56,1.08,0.91,25.9,78910.0,2059.47,816.899,0.0008,0.0218,0.0118999999999999,0.2414,0.2717,0.4631,0.0025,0.0064,24.58,67.97,27.37
10:36:00,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.93,-48.93,95.21,-3.49,0.89,1.11,25.9,78912.0,2059.26,840.786,0.0008,0.0218,0.012,0.2387999999999999,0.2692,0.4743,0.0025,0.0065,24.62,67.8,27.37
10:36:24,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.96,-2.64,-49.51,94.63,-3.14,0.76,0.64,25.9,78908.0,2059.67,864.542,0.0008,0.0218,0.0121999999999999,0.2362999999999999,0.2667,0.4743,0.0025,0.0065,24.68,67.66,27.37
10:36:47,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.04,0.97,-2.93,-48.93,95.8,-3.19,1.05,0.68,26.0,78912.0,2059.26,887.871,0.0008,0.0216,0.0121999999999999,0.2312,0.2618,0.4631,0.0025,0.0064,24.69,67.52,27.5
10:37:11,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.64,-48.93,95.21,-3.46,0.64,0.98,26.0,78926.0,2057.84,911.753,0.0008,0.0215,0.0123,0.2237,0.2546,0.4522,0.0025,0.0064,24.72,67.42,27.5
10:37:35,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.96,-2.64,-48.63,95.21,-3.73,0.53,0.75,26.0,78924.0,2058.04,935.505,0.0008,0.0212,0.0125,0.2165,0.2476,0.431,0.0024,0.0062,24.75,67.25,27.5
10:37:58,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.93,-49.22,95.21,-3.59,0.69,0.74,26.1,78913.0,2059.16,958.83,0.0008,0.0215,0.0126,0.2189,0.25,0.4522,0.0025,0.0064,24.78,67.16,27.5
10:38:22,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.04,0.97,-3.22,-48.93,94.92,-3.4,0.71,0.59,26.1,78918.0,2058.65,982.722,0.0008,0.0215,0.0126,0.2165,0.2476,0.4522,0.0025,0.0064,24.79,66.99,27.62
10:38:46,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.64,-48.93,95.21,-3.68,0.58,0.6,26.1,78929.0,2057.53,1006.466,0.0008,0.0215,0.0128,0.2141,0.2453,0.4522,0.0025,0.0064,24.83,66.88,27.62
10:39:09,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.64,-48.63,95.8,-3.52,0.69,0.68,26.1,78919.0,2058.55,1029.798,0.0008,0.0215,0.0129,0.2118,0.2430999999999999,0.4522,0.0025,0.0064,24.86,66.77,27.62
10:39:33,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.05,0.96,-2.34,-48.93,95.8,-3.71,0.58,0.61,26.1,78913.0,2059.16,1053.688,0.0008,0.0215,0.0129,0.2072,0.2385,0.4522,0.0025,0.0064,24.87,66.63,27.62
10:39:57,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-48.93,95.51,-3.28,0.82,0.79,26.2,78932.0,2057.23,1077.435,0.0008,0.0215,0.0131,0.2072,0.2385,0.4522,0.0025,0.0064,24.9,66.54,27.62
10:40:20,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-48.63,95.51,-3.5,0.66,0.63,26.2,78925.0,2057.94,1100.767,0.0007,0.0215,0.0132,0.2048999999999999,0.2362999999999999,0.4522,0.0025,0.0064,24.91,66.43,27.62
10:40:44,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.64,-48.63,95.51,-3.31,0.87,0.4,26.2,78924.0,2058.04,1124.655,0.0007,0.0215,0.0132,0.2026,0.2341,0.4522,0.0025,0.0064,24.93,66.32,27.62
10:41:08,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.93,-48.93,95.21,-3.36,0.76,0.49,26.2,78924.0,2058.04,1148.4,0.0007,0.0210999999999999,0.0134,0.196,0.2276,0.4208,0.0024,0.0062,24.93,66.23,27.75
10:41:31,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.34,-48.63,94.92,-3.7,0.99,0.41,26.3,78935.0,2056.92,1171.734,0.0007,0.0214,0.0134,0.196,0.2276,0.4415,0.0024,0.0063,24.97,66.15,27.75
10:41:55,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-3.22,-49.22,95.51,-3.77,0.93,0.79,26.3,78931.0,2057.33,1195.622,0.0007,0.0214,0.0135,0.196,0.2276,0.4415,0.0024,0.0063,24.97,66.09,27.75
10:42:19,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.64,-48.34,95.21,-3.38,0.69,0.65,26.3,78924.0,2058.04,1219.377,0.0007,0.0215,0.0137,0.196,0.2276,0.4522,0.0025,0.0064,25.01,66.01,27.75
10:42:42,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-49.22,95.8,-3.56,0.72,0.67,26.3,78924.0,2058.04,1242.697,0.0007,0.0215,0.0137,0.1938,0.2254,0.4522,0.0025,0.0064,25.01,65.92,27.75
10:43:06,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-3.22,-48.34,94.92,-3.65,0.5,0.88,26.3,78923.0,2058.14,1266.585,0.0007,0.0215,0.0138,0.1917,0.2232999999999999,0.4522,0.0025,0.0064,25.04,65.87,27.75
10:43:30,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.93,-48.63,95.8,-3.46,0.99,0.76,26.3,78925.0,2057.94,1290.329,0.0007,0.0215,0.0138,0.1895,0.2212,0.4522,0.0025,0.0064,25.04,65.78,27.75
10:43:53,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.05,-49.51,95.21,-3.32,0.54,0.41,26.4,78922.0,2058.25,1313.671,0.0007,0.0215,0.0139999999999999,0.1895,0.2212,0.4522,0.0025,0.0064,25.08,65.7,27.87
10:44:17,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.64,-49.51,94.92,-3.33,0.85,0.99,26.4,78922.0,2058.25,1337.543,0.0007,0.0214,0.0139999999999999,0.1873999999999999,0.2191,0.4415,0.0024,0.0063,25.08,65.64,27.75
10:44:41,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-2.93,-48.93,95.21,-3.61,0.6,0.58,26.4,78925.0,2057.94,1361.295,0.0007,0.0214,0.0141,0.1853,0.217,0.4415,0.0024,0.0063,25.11,65.58,27.87
10:45:04,2141.7,200.36,6.167463,-75.42,0.0,0.24,0.04,0.97,-3.22,-48.93,95.51,-3.46,1.11,0.59,26.4,78930.0,2057.43,1384.636,0.0007,0.0210999999999999,0.0143,0.1792,0.2109,0.4208,0.0024,0.0062,25.09,65.53,27.75
10:45:28,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-48.93,94.92,-3.49,0.88,0.66,26.4,78926.0,2057.84,1408.517,0.0007,0.0215,0.0143,0.1833,0.215,0.4522,0.0025,0.0064,25.11,65.47,27.87
10:45:52,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-48.93,95.51,-3.31,0.92,0.81,26.4,78931.0,2057.33,1432.263,0.0007,0.0214,0.0144,0.1812,0.2128999999999999,0.4415,0.0024,0.0063,25.11,65.38,27.75
10:46:15,2141.7,200.36,6.167463,-75.42,0.0,0.24,0.04,0.96,-3.22,-48.63,94.92,-3.58,0.95,0.5,26.4,78934.0,2057.02,1455.598,0.0007,0.0214,0.0144,0.1792,0.2109,0.4415,0.0024,0.0063,25.11,65.29,27.87
10:46:39,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-48.93,94.92,-3.49,1.02,0.33,26.4,78934.0,2057.02,1479.482,0.0007,0.0214,0.0146,0.1792,0.2109,0.4415,0.0024,0.0063,25.12,65.24,27.75
10:47:03,2141.7,200.36,6.167463,-75.42,0.0,0.21,0.06,0.98,-2.93,-48.34,94.92,-3.47,0.76,1.08,26.4,78946.0,2055.8,1503.228,0.0007,0.0214,0.0146,0.1772,0.2089,0.4415,0.0024,0.0063,25.15,65.15,27.87
10:47:26,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.05,0.97,-2.64,-48.93,95.21,-3.33,0.86,0.85,26.4,78942.0,2056.21,1526.567,0.0007,0.0214,0.0147,0.1752,0.2069,0.4415,0.0024,0.0063,25.15,65.09,27.87
10:47:50,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.06,0.98,-2.93,-48.63,94.63,-3.32,0.78,0.78,26.4,78927.0,2057.74,1550.442,0.0007,0.0214,0.0149,0.1752,0.2069,0.4208,0.0024,0.0062,25.18,65.07,27.87
10:48:14,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.93,-49.22,95.21,-3.49,0.69,0.72,26.5,78936.0,2056.82,1574.194,0.0007,0.0214,0.0149,0.1752,0.2069,0.4415,0.0024,0.0063,25.18,64.98,27.87
10:48:37,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.04,0.97,-2.64,-48.93,94.63,-3.33,1.21,0.86,26.5,78938.0,2056.61,1597.527,0.0007,0.0210999999999999,0.015,0.1693,0.201,0.4208,0.0024,0.0062,25.18,64.95,27.87
10:49:01,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.04,0.97,-2.64,-49.51,94.63,-3.59,0.95,0.66,26.5,78944.0,2056.0,1621.419,0.0007,0.0214,0.015,0.1712999999999999,0.203,0.4415,0.0024,0.0063,25.18,64.92,27.87
10:49:25,2141.7,200.36,6.167463,-75.42,0.0,0.21,0.05,0.97,-2.93,-49.22,94.63,-3.55,0.34,0.72,26.5,78944.0,2056.0,1645.17,0.0007,0.0214,0.015,0.1712999999999999,0.203,0.4415,0.0024,0.0063,25.21,64.89,28.0
10:49:48,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-1.76,-49.22,95.21,-3.52,0.53,0.93,26.5,78947.0,2055.7,1668.501,0.0007,0.0212,0.0152,0.1693,0.201,0.431,0.0024,0.0062,25.21,64.87,27.87
10:50:12,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-2.34,-48.93,95.51,-3.62,0.69,0.24,26.5,78955.0,2054.88,1692.369,0.0007,0.0212,0.0152,0.1674,0.1991,0.431,0.0024,0.0062,25.21,64.78,27.87
10:50:36,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-1.76,-48.63,95.8,-3.4,0.77,0.69,26.5,78945.0,2055.9,1716.125,0.0007,0.0212,0.0154,0.1674,0.1991,0.431,0.0024,0.0062,25.21,64.72,27.87
10:50:59,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-1.46,-48.05,94.92,-3.3,0.76,0.53,26.5,78948.0,2055.59,1739.465,0.0006,0.0210999999999999,0.0154,0.1637,0.1953,0.4208,0.0024,0.0062,25.22,64.69,27.87
10:51:23,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.04,0.96,-1.76,-48.93,95.21,-3.56,0.77,1.14,26.5,78945.0,2055.9,1763.357,0.0007,0.0212,0.0155,0.1655,0.1972,0.431,0.0024,0.0062,25.22,64.63,27.87
10:51:47,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.04,0.97,-1.46,-48.63,94.92,-3.52,0.68,0.67,26.5,78948.0,2055.59,1787.111,0.0006,0.0212,0.0155,0.1637,0.1953,0.431,0.0024,0.0062,25.25,64.58,27.87
10:52:10,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.05,0.97,-2.05,-48.93,94.63,-3.41,0.56,0.87,26.5,78953.0,2055.09,1810.442,0.0006,0.021,0.0157,0.16,0.1914999999999999,0.4108,0.0024,0.0060999999999999,25.25,64.52,28.0
10:52:34,2141.7,200.36,6.167463,-75.42,0.0,0.23,0.05,0.97,-1.46,-50.98,93.46,-3.3,0.99,0.52,26.5,78948.0,2055.59,1834.315,0.0006,0.0210999999999999,0.0157,0.16,0.1914999999999999,0.4208,0.0024,0.0062,25.23,64.49,27.87
10:52:58,2141.7,200.36,6.167463,-75.42,0.0,0.19,0.03,0.98,-2.05,-50.68,94.34,-3.47,0.82,1.11,26.5,78953.0,2055.09,1858.076,0.0006,0.0212,0.0157,0.1618,0.1934,0.431,0.0024,0.0062,25.25,64.43,27.87
10:53:21,2141.7,200.36,6.167463,-75.42,0.0,0.25,0.04,0.96,-1.76,-50.39,94.04,-3.37,0.55,0.67,26.6,78937.0,2056.72,1881.404,0.0006,0.0212,0.0158,0.1618,0.1934,0.431,0.0024,0.0062,25.26,64.4,28.0
10:53:45,2141.7,200.36,6.167463,-75.42,0.0,0.18,0.02,0.96,-2.05,-51.56,94.04,-2.59,0.58,0.67,26.5,78941.0,2056.31,1905.285,0.0006,0.0212,0.016,0.16,0.1914999999999999,0.431,0.0024,0.0062,25.26,64.37,28.0
10:54:09,2141.7,200.36,6.167463,-75.42,0.0,0.2,0.03,0.96,-1.76,-50.68,93.75,-3.68,0.76,0.19,26.5,78937.0,2056.72,1929.035,0.0006,0.0212,0.016,0.16,0.1914999999999999,0.431,0.0024,0.0062,25.28,64.32,28.0
10:54:32,2141.7,200.36,6.167463,-75.42,0.0,0.24,0.04,1.0,-1.76,-50.98,93.75,-3.83,1.02,0.76,26.6,78949.0,2055.49,1952.374,0.0006,0.0212,0.0161,0.1581,0.1896999999999999,0.431,0.0024,0.0062,25.26,64.25,28.0
10:54:56,2141.7,200.36,6.167463,-75.42,0.0,0.18,0.03,0.98,-2.05,-49.51,93.75,-3.61,0.99,0.56,26.5,78940.0,2056.41,1976.253,0.0006,0.0212,0.0163,0.1581,0.1896999999999999,0.431,0.0024,0.0062,25.29,64.2,28.0
10:55:20,2141.7,200.36,6.167463,-75.42,0.0,0.16,0.03,1.01,-1.76,-50.68,93.16,-4.1,0.92,0.6,26.6,78958.0,2054.58,2000.0,0.0006,0.0212,0.0165,0.1563,0.1878,0.431,0.0024,0.0062,25.29,64.14,28.0
10:55:43,2141.7,200.36,6.167463,-75.42,0.0,0.32,0.05,1.0,-2.05,-50.39,93.46,-4.6,0.35,0.35,26.6,78949.0,2055.49,2023.332,0.0006,0.021,0.0166,0.1545,0.186,0.4108,0.0024,0.0060999999999999,25.29,64.08,28.0
10:56:07,2141.7,200.36,6.167463,-75.42,0.0,0.27,0.06,1.0,-2.34,-50.68,92.87,-3.91,0.8,1.04,26.6,78946.0,2055.8,2047.227,0.0006,0.0210999999999999,0.0166,0.1528,0.1842,0.4208,0.0024,0.0062,25.29,63.99,28.0
10:56:31,2141.7,200.36,6.167463,-75.42,0.0,0.19,0.03,0.99,-2.34,-49.51,93.16,-1.97,1.15,0.84,26.6,78933.0,2057.12,2070.971,0.0006,0.0212,0.0168,0.1545,0.186,0.431,0.0024,0.0062,25.29,63.93,28.12
10:56:54,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.02,0.91,-2.05,-49.51,92.87,-2.31,2.03,-0.48,26.6,78942.0,2056.21,2094.299,0.0006,0.0212,0.0168,0.1545,0.186,0.431,0.0024,0.0062,25.29,63.9,28.0
10:57:18,2141.7,200.36,6.167463,-75.42,0.0,0.27,0.04,0.98,-2.05,-49.8,93.46,-4.49,0.59,0.75,26.6,78937.0,2056.72,2118.185,0.0006,0.0214,0.0168,0.1545,0.186,0.4415,0.0024,0.0063,25.3,63.91,28.12
10:57:42,2141.7,200.36,6.167463,-75.42,0.0,0.22,0.04,1.0,9.08,-60.35,91.11,-5.8,-0.11,1.1,26.6,78936.0,2056.82,2141.938,0.0006,0.0210999999999999,0.0169,0.151,0.1823999999999999,0.4208,0.0024,0.0062,25.29,63.87,28.0
10:58:05,2142.0,359.89,6.167984,-75.42,6.57,0.2,-0.02,0.99,9.38,-60.06,91.41,-3.54,0.02,1.76,26.6,78948.0,2055.59,2165.272,0.0006,0.0212,0.0169,0.1528,0.1842,0.431,0.0024,0.0062,25.32,63.85,28.12
10:58:29,2145.1,281.54,6.168641,-75.42025,6.94,0.25,0.0,1.0,0.29,-50.1,93.16,-5.36,1.73,8.36,26.6,78923.0,2058.14,2189.152,0.0006,0.0212,0.0169,0.1528,0.1842,0.431,0.0024,0.0062,25.33,63.85,28.12
10:58:53,2144.5,269.5,6.168658,-75.421231,9.8,0.21,0.05,0.97,-1.46,-49.8,93.16,-3.96,0.85,0.1,26.6,78917.0,2058.76,2212.908,0.0006,0.0214,0.0169,0.1528,0.1842,0.4415,0.0024,0.0063,25.33,63.82,28.0
10:59:16,2146.1,263.22,6.168655,-75.421588,0.0,0.24,0.03,1.0,-2.05,-50.68,93.16,-3.05,0.66,0.7,26.6,78919.0,2058.55,2236.229,0.0006,0.0212,0.0171,0.1528,0.1842,0.431,0.0024,0.0062,25.33,63.79,28.12
10:59:40,2146.1,263.22,6.168655,-75.421588,0.0,0.28,-0.07,0.96,-2.05,-49.8,93.46,-6.02,1.63,1.18,26.6,78891.0,2061.41,2260.143,0.0006,0.021,0.0171,0.1476,0.1789,0.4108,0.0024,0.0060999999999999,25.33,63.79,28.12
11:00:04,2146.1,263.22,6.168655,-75.421588,0.0,0.27,-0.02,0.88,-2.05,-49.51,93.16,-4.1,0.63,1.37,26.6,78917.0,2058.76,2283.874,0.0006,0.0212,0.0171,0.151,0.1823999999999999,0.431,0.0024,0.0062,25.34,63.79,28.12
11:00:27,2146.1,263.22,6.168655,-75.421588,0.0,0.25,0.04,0.98,-1.46,-50.39,93.46,-4.17,0.75,0.67,26.6,78909.0,2059.57,2307.205,0.0006,0.0212,0.0171,0.151,0.1823999999999999,0.431,0.0024,0.0062,25.36,63.76,28.12
11:00:51,2146.1,263.22,6.168655,-75.421588,0.0,0.23,-0.12,0.98,-1.76,-50.39,93.46,-7.08,0.53,0.3,26.6,78896.0,2060.9,2331.099,0.0006,0.0214,0.0171,0.151,0.1823999999999999,0.4415,0.0024,0.0063,25.36,63.74,28.12
11:01:15,2146.1,263.22,6.168655,-75.421588,0.0,0.22,0.07,0.96,-1.76,-49.8,92.87,-2.28,0.7,1.03,26.7,78920.0,2058.45,2354.836,0.0006,0.0212,0.0172,0.1493,0.1805999999999999,0.431,0.0024,0.0062,25.36,63.74,28.12
